time,vehicle_id,x,y,speed,angle,power
898,LKW165,4035.84,1923.72,13.89,-3.65,9.3
898,LKW167,1946.47,2616.59,0.0,68.99,7.15
898,LKW175,1097.06,1958.82,13.89,-255.61,11.82
898,LKW188,2861.09,2262.82,0.0,68.73,11.28
898,LKW190,2450.83,893.38,0.0,-20.1,8.83
898,LKW194,1800.93,1836.1,0.0,-191.03,9.56
898,LKW195,3036.03,2087.92,13.89,-24.83,9.05
898,LKW196,2347.98,928.62,12.0,-18.76,11.99
898,LKW198,2410.63,907.57,12.56,-20.23,8.15
898,LKW203,2863.32,2270.54,10.4,-37.4,10.19
898,LKW205,1113.51,1907.56,13.89,-255.61,12.0
898,LKW206,1345.29,1314.42,3.52,-215.98,8.0
898,LKW207,2388.52,918.75,13.89,-18.36,9.46
898,LKW208,734.85,1074.05,13.89,-177.77,9.68
898,LKW209,2213.36,448.26,0.0,-60.69,10.59
898,LKW210,1715.23,1057.2,0.65,-16.52,7.21
898,LKW211,2732.63,2008.06,0.0,-3.03,9.18
898,LKW212,1704.85,1050.27,4.65,-16.5,10.98
898,LKW214,2448.17,901.17,8.59,-20.1,7.17
898,LKW215,1474.48,1132.25,0.0,-128.54,8.77
898,LKW216,1852.09,1808.16,9.1,16.95,11.0
898,LKW218,1888.48,2459.72,10.4,-95.91,11.25
898,LKW219,2247.27,2672.59,0.0,0.39,9.86
898,LKW220,1951.21,1015.96,13.89,-3.42,7.16
898,LKW221,1909.36,1397.83,0.37,-117.62,11.69
898,LKW222,1329.43,1322.47,2.09,-219.04,9.77
898,LKW223,2847.67,2040.71,0.0,-184.0,7.51
898,LKW225,2857.25,2040.03,0.0,-184.0,11.45
898,LKW226,2001.56,2686.59,13.0,-0.88,10.81
898,LKW227,2475.29,2663.09,0.0,-202.54,11.89
898,LKW228,2479.46,2002.39,12.01,-165.3,8.36
898,LKW230,1628.09,1883.13,0.0,-10.24,8.77
898,LKW231,2434.11,1985.96,2.6,-160.92,8.68
898,LKW232,2149.57,1017.4,13.89,-195.56,11.0
898,LKW233,1698.89,607.42,2.6,-179.2,8.64
898,LKW234,2584.45,845.98,0.0,-15.54,9.46
898,LKW235,1915.95,2481.5,0.6,-215.42,11.17
898,LKW236,2647.36,864.93,0.0,-196.54,9.99
898,LKW237,2662.66,863.72,0.0,-196.54,11.38
898,LKW238,2876.66,2256.06,11.7,-66.08,9.31
898,LKW239,1554.32,1127.08,0.0,-36.55,11.2
898,LKW240,2679.06,858.86,0.0,-196.54,7.64
898,LKW241,2692.08,857.67,0.0,-217.32,11.65
898,LKW242,1618.1,580.05,0.0,-15.89,7.34
898,LKW243,1930.64,1961.59,0.0,-56.95,9.56
898,LKW244,1296.73,1361.0,1.3,-227.08,11.35
898,LKW245,1420.5,1898.94,6.5,20.36,9.98
898,LKW246,1873.78,2063.39,13.89,-245.96,8.18
898,LKW247,1588.33,2966.99,13.89,-38.46,11.64
898,LKW248,2906.65,2238.83,13.44,-242.6,9.11
898,LKW249,2796.55,820.69,13.89,-194.77,9.6
898,LKW250,2851.1,809.61,13.89,-194.77,11.2
898,LKW251,3018.63,2128.41,13.84,-205.28,7.72
