time,vehicle_id,x,y,speed,angle,power
956,LKW167,1747.97,2856.52,13.89,-218.46,7.15
956,LKW188,2639.38,2540.3,13.89,-218.66,11.28
956,LKW196,2954.02,747.63,13.89,-14.88,11.99
956,LKW198,2926.94,754.82,13.89,-14.88,8.15
956,LKW207,3020.15,726.75,13.89,-14.88,9.46
956,LKW210,1888.88,1353.13,13.85,50.66,7.21
956,LKW211,3121.87,1978.88,13.89,-3.65,9.18
956,LKW212,1999.59,1013.08,0.0,-3.42,10.98
956,LKW214,3037.54,728.75,13.89,-14.88,7.17
956,LKW216,1936.77,1916.31,1.3,46.39,11.0
956,LKW220,2424.54,906.21,9.3,-18.82,7.16
956,LKW222,1288.43,1366.51,0.0,-232.58,9.77
956,LKW223,2816.66,2128.73,0.0,70.08,7.51
956,LKW225,2820.47,2129.86,0.0,70.08,11.45
956,LKW226,2665.25,2478.73,13.51,-38.32,10.81
956,LKW227,2078.86,2693.6,0.0,-183.66,11.89
956,LKW228,2116.82,2332.23,13.02,-216.03,8.36
956,LKW230,1824.39,1809.21,0.0,-19.16,8.77
956,LKW231,2099.95,2344.51,13.89,-216.03,8.68
956,LKW235,1954.02,2695.29,13.85,-223.99,11.17
956,LKW236,2303.27,972.16,13.89,-198.13,9.99
956,LKW237,2325.61,964.92,13.89,-197.69,11.38
956,LKW239,1984.59,1017.18,0.0,-3.42,11.2
956,LKW240,2403.51,951.78,7.44,89.96,7.64
956,LKW241,2412.69,940.45,7.9,-199.9,11.65
956,LKW242,1833.06,509.19,13.83,-26.23,7.34
956,LKW243,2056.44,1721.03,0.0,-20.92,9.56
956,LKW244,1138.99,1845.96,0.0,-260.58,11.35
956,LKW245,1796.65,1816.76,0.0,-45.69,9.98
956,LKW246,1888.69,2437.11,0.0,82.74,8.18
956,LKW247,1932.05,2700.04,0.0,-34.52,11.64
956,LKW248,2899.92,2253.72,0.0,-248.35,9.11
956,LKW249,2421.46,930.57,10.4,-197.86,9.6
956,LKW250,2511.77,903.38,2.49,-201.69,11.2
956,LKW251,2906.61,2231.95,0.0,-242.6,7.72
956,LKW252,2499.17,907.91,3.79,-198.97,10.47
956,LKW253,1228.05,1080.42,13.89,2.23,10.25
956,LKW254,2911.07,2223.35,0.0,-242.6,7.76
956,LKW255,2375.03,2674.77,13.89,-2.98,11.37
956,LKW256,2775.93,1985.64,0.0,78.16,11.85
956,LKW257,2763.93,2070.9,0.0,-113.15,9.91
956,LKW258,2506.72,901.93,3.21,-201.53,11.65
956,LKW259,936.58,1069.08,13.89,2.23,11.47
956,LKW260,2561.78,778.85,13.89,-136.11,9.66
956,LKW261,2901.54,2329.51,0.0,-137.06,10.97
956,LKW262,2752.14,797.95,5.2,-14.88,8.24
956,LKW263,2678.84,858.92,13.89,-196.54,8.02
956,LKW264,1126.05,1764.98,13.89,-70.18,9.09
956,LKW265,1519.98,3021.28,13.89,-38.46,8.24
956,LKW266,589.59,1055.59,13.89,2.23,8.22
956,LKW267,1101.18,1799.41,0.0,4.34,11.63
956,LKW268,2258.37,2941.42,13.89,-56.79,10.68
956,LKW269,2321.83,2193.37,0.0,-155.46,9.64
956,LKW270,2753.83,1880.22,13.89,78.16,9.74
956,LKW271,2601.48,972.83,13.89,-53.05,9.74
956,LKW272,1292.16,1366.92,13.89,-232.58,9.52
956,PKW2228,1142.1,1846.8,0.0,-260.58,3.88
956,PKW2304,1265.7,1396.36,0.0,-233.52,3.7
956,PKW3047,1236.9,1562.12,13.89,13.3,6.74
956,PKW3148,1238.35,1431.68,0.0,-216.08,3.72
956,PKW3179,1187.9,1530.33,13.89,-268.53,6.64
956,PKW3191,1671.92,2916.93,13.89,-218.46,5.59
956,PKW3221,1243.74,1426.79,0.0,-234.15,6.11
956,PKW3252,3792.22,1936.07,13.89,-3.65,5.02
956,PKW3253,1688.67,2903.63,13.89,-218.46,5.58
