time,vehicle_id,x,y,speed,angle,power
729,LKW109,1305.77,3211.88,13.89,-218.46,7.75
729,LKW116,1079.79,2026.1,13.89,-255.61,8.37
729,LKW130,2264.79,2682.31,10.69,-179.61,9.27
729,LKW138,2931.3,753.66,13.89,-14.88,10.97
729,LKW139,303.47,1057.27,13.89,-177.77,9.27
729,LKW145,2560.91,1292.12,0.0,-267.89,11.65
729,LKW148,1168.54,1582.34,13.89,-257.16,8.05
729,LKW153,2424.62,1980.94,0.0,-154.22,7.57
729,LKW154,1812.8,1757.78,13.89,57.6,7.77
729,LKW156,1918.71,2522.61,6.97,70.8,7.95
729,LKW157,1948.13,1945.86,0.0,-36.5,9.57
729,LKW158,2610.14,823.62,0.0,57.28,11.27
729,LKW159,2460.91,1996.22,0.0,-159.38,9.26
729,LKW160,1668.81,1486.9,13.89,62.42,8.93
729,LKW161,2632.77,516.38,11.7,-21.98,8.83
729,LKW164,2425.89,1977.99,0.0,-154.14,11.08
729,LKW165,2180.95,1749.43,13.89,50.22,9.3
729,LKW166,2494.37,2651.7,0.0,-202.54,7.89
729,LKW167,2809.86,2036.94,0.0,-184.01,7.15
729,LKW168,2260.13,986.29,13.89,-198.13,9.15
729,LKW169,2952.8,751.27,13.89,-14.88,9.23
729,LKW170,2346.55,932.49,8.47,-18.76,8.05
729,LKW171,1851.57,1025.12,13.89,-3.29,11.97
729,LKW173,2443.76,899.38,7.79,-20.12,11.66
729,LKW174,2287.22,2676.02,7.8,0.1,9.31
729,LKW175,2335.67,961.71,8.52,-197.69,11.82
729,LKW177,2073.33,1711.54,0.0,-22.28,10.3
729,LKW178,2509.93,2648.71,0.0,-202.54,11.72
729,LKW179,1995.97,1016.5,2.6,-3.42,10.82
729,LKW180,3144.21,2044.92,13.89,-24.83,10.59
729,LKW181,2377.07,945.14,13.89,-197.67,7.9
729,LKW182,2819.69,2677.4,13.89,-268.75,7.53
729,LKW183,2498.16,883.1,13.36,-18.57,9.13
729,LKW184,3101.03,2064.9,13.89,-24.83,9.42
729,LKW185,1930.24,2697.41,0.0,-34.52,8.1
729,LKW186,1556.43,1160.32,9.06,-209.69,11.7
729,LKW187,1573.46,1150.95,9.91,-208.14,9.7
729,LKW188,3292.79,2009.54,13.89,-184.0,11.28
729,LKW189,2694.78,2455.4,13.89,-38.32,10.07
729,LKW190,1292.33,1350.57,13.89,-54.12,8.83
729,LKW191,1096.97,1972.05,13.89,-255.61,10.55
729,LKW192,2503.56,903.01,13.88,-200.22,10.87
729,LKW193,1109.86,1908.92,13.89,-255.61,10.12
729,LKW194,2529.43,896.35,13.63,-201.69,9.56
729,LKW195,1742.52,2848.59,13.89,-38.46,9.05
729,LKW196,853.31,1065.84,13.89,2.23,11.99
729,LKW197,1158.71,1631.01,13.13,-256.0,10.56
729,LKW198,1129.18,1747.38,13.89,-71.45,8.15
729,LKW199,2389.33,434.46,0.0,-227.67,11.17
729,LKW200,2430.84,907.44,13.45,-18.83,8.96
729,LKW201,2623.18,937.79,13.89,-103.79,11.62
729,LKW202,2468.0,880.19,0.0,59.92,9.24
729,LKW203,1436.0,3087.98,13.89,-38.46,10.19
729,LKW204,1198.71,1496.05,12.1,-242.25,8.94
729,LKW205,1727.74,1606.87,9.83,-117.52,12.0
729,LKW206,2405.75,971.09,11.86,-115.84,8.0
729,LKW207,1036.85,2141.96,10.32,-75.61,9.46
729,PKW1186,1739.93,1851.05,13.89,-18.41,5.72
729,PKW1375,2564.07,1260.25,0.0,-263.34,6.34
729,PKW1764,1889.32,2748.33,13.89,-218.46,6.94
729,PKW1766,1679.03,1871.32,13.89,-18.2,5.97
729,PKW1805,1494.79,1099.48,5.2,-8.51,4.54
729,PKW1810,2253.03,2672.63,7.8,0.39,6.12
729,PKW1813,2784.55,792.65,13.89,-14.88,4.37
729,PKW1889,1501.62,1171.05,0.0,-160.02,4.22
729,PKW1918,1719.63,1857.8,13.89,-18.41,5.67
729,PKW2026,3150.18,1977.07,13.89,-3.65,5.45
729,PKW2037,1163.85,1588.53,12.6,-257.18,4.03
729,PKW2065,2558.7,1313.82,0.0,87.04,4.26
729,PKW2118,3021.49,733.02,13.89,-14.88,3.7
729,PKW2135,2957.82,743.31,13.89,-14.88,4.16
729,PKW2138,2999.99,735.42,13.89,-14.88,4.4
729,PKW2147,1850.98,1299.28,13.89,-113.19,4.36
729,PKW2175,1570.16,1896.84,13.89,-190.24,3.98
729,PKW2218,2717.7,2008.39,0.0,6.43,5.23
729,PKW2228,1879.41,1356.13,13.89,-127.98,3.88
729,PKW2232,1737.07,2865.18,13.89,-218.46,3.56
729,PKW2241,2500.75,670.74,0.0,-115.81,6.96
729,PKW2252,3794.03,1935.96,13.89,-3.65,6.94
729,PKW2262,2032.87,1011.14,10.4,-3.71,6.7
729,PKW2269,2937.15,748.8,13.89,-14.88,6.23
729,PKW2279,1742.34,2865.08,13.89,-218.46,6.05
729,PKW2285,2979.32,740.91,13.89,-14.88,6.4
729,PKW2287,2930.09,757.3,13.89,-14.88,4.93
729,PKW2290,2011.92,2744.63,13.89,70.61,5.77
729,PKW2304,1882.02,1354.28,13.89,-127.98,3.7
729,PKW2307,1940.44,2600.88,13.89,69.37,6.55
729,PKW2311,1966.07,2660.03,13.89,64.88,4.72
729,PKW2320,1634.61,576.2,13.89,-6.56,4.32
729,PKW2323,1948.21,2620.81,13.89,67.77,6.2
729,PKW2348,1943.43,2599.73,13.89,69.33,4.68
729,PKW2359,2958.64,746.4,13.89,-14.88,4.29
729,PKW2360,1726.11,2282.04,13.89,-185.34,6.5
