time,vehicle_id,x,y,speed,angle,power
201,LKW1,2823.86,2318.79,0.0,-54.83,9.26
201,LKW14,2593.62,529.3,13.89,9.7,7.21
201,LKW17,2045.81,1010.3,13.89,-3.71,8.12
201,LKW18,2219.11,443.55,0.0,-39.31,9.91
201,LKW20,1825.11,1026.74,13.89,-7.95,9.55
201,LKW22,2776.13,2388.0,0.0,-45.61,7.92
201,LKW23,2292.24,437.86,13.89,6.05,10.16
201,LKW25,1442.0,1219.58,5.18,-172.87,7.66
201,LKW26,2643.53,984.71,0.0,-54.16,11.32
201,LKW28,2469.42,613.28,5.2,-117.16,10.23
201,LKW29,2829.37,2310.97,0.0,-54.83,10.33
201,LKW3,2792.11,787.33,13.89,-14.88,8.7
201,LKW30,1527.4,1147.03,9.7,-36.0,10.33
201,LKW31,2758.22,2404.85,0.0,-42.31,10.12
201,LKW32,1402.56,1230.98,0.0,-37.45,8.57
201,LKW33,1803.48,1026.58,13.89,-8.15,8.93
201,LKW34,2813.6,784.93,13.89,-14.88,7.15
201,LKW35,2399.61,2671.7,0.0,-8.77,11.38
201,LKW36,2823.39,2325.0,0.0,-54.81,10.19
201,LKW37,1683.67,570.89,9.1,2.35,9.29
201,LKW38,2073.33,1711.54,0.0,-22.28,7.9
201,LKW39,1780.26,1038.28,13.89,-15.51,8.01
201,LKW40,1409.49,1896.16,3.9,-4.17,7.92
201,LKW41,1883.93,2736.26,13.89,-38.46,9.59
201,LKW42,1838.58,2768.2,13.89,-38.46,11.66
201,LKW43,1196.35,1486.78,13.89,-62.26,11.75
201,LKW44,1105.43,1951.92,13.89,-255.61,8.8
201,LKW45,1548.29,1131.54,1.62,-36.55,8.91
201,LKW46,1679.96,2898.28,13.17,-38.46,7.07
201,LKW47,783.79,1066.34,13.89,2.23,10.53
201,LKW48,2508.56,1554.89,0.0,-168.17,10.11
201,LKW49,2295.23,2676.03,8.0,0.11,9.66
201,LKW5,1925.21,1414.26,5.2,62.25,11.27
201,LKW50,1108.66,1799.97,0.0,4.34,10.73
201,LKW51,1482.44,1178.46,0.0,-36.84,7.16
201,LKW52,2400.66,960.58,0.0,-115.84,8.55
201,LKW53,1354.65,749.63,13.89,-39.52,8.74
201,LKW54,2250.3,1033.82,8.33,-83.04,8.05
201,LKW55,2410.25,411.48,12.15,-228.14,9.35
201,LKW56,332.16,1045.57,12.23,2.23,9.43
201,LKW57,2077.54,638.91,8.33,-92.83,7.52
201,LKW7,1293.12,3217.83,13.89,-218.46,11.67
201,PKW1000,2826.26,816.16,13.89,-194.77,5.05
201,PKW1001,2512.5,593.33,0.07,-201.56,5.36
201,PKW1002,1249.21,1424.69,2.6,-234.19,6.37
201,PKW1003,2789.78,3002.55,13.89,-88.68,3.96
201,PKW1004,2397.4,953.86,0.0,-115.84,6.14
201,PKW1005,2847.71,2346.44,13.89,-233.85,3.62
201,PKW1006,2838.06,806.43,13.89,-194.77,6.99
201,PKW1007,1967.53,1964.6,0.0,-138.28,4.04
201,PKW1008,2846.93,810.71,13.88,-194.77,6.53
201,PKW1009,2302.86,2873.44,13.89,-56.79,4.7
201,PKW1010,2670.66,2474.46,13.89,-38.32,6.12
201,PKW1011,1467.0,3063.36,13.89,-38.46,5.08
201,PKW1012,559.49,1060.82,13.89,2.23,3.96
201,PKW1013,559.62,1057.62,13.89,2.23,4.7
201,PKW1014,559.74,1054.43,13.89,2.23,4.94
201,PKW1015,2230.01,2682.07,13.89,-179.61,5.83
201,PKW1016,2640.93,1744.48,13.89,-179.74,5.14
201,PKW1017,2363.33,1912.01,13.89,31.37,5.29
201,PKW1018,2788.82,3044.24,13.89,-88.68,4.87
201,PKW1019,2867.63,805.26,13.89,-194.77,6.2
201,PKW1020,1973.13,1969.6,0.0,-137.47,6.08
201,PKW1021,2774.54,1993.56,2.19,75.75,5.82
201,PKW1022,1445.24,3080.65,13.89,-38.46,4.71
201,PKW1023,2662.27,1744.58,13.88,-179.74,3.94
201,PKW1024,2984.05,2144.74,13.89,-205.28,3.98
201,PKW1025,2879.17,798.91,13.89,-194.77,6.93
201,PKW1026,1211.53,1466.32,13.89,-54.18,4.89
201,PKW1027,1918.41,1046.07,13.89,-185.98,5.65
201,PKW1028,2165.25,1716.15,0.0,-224.11,5.21
201,PKW1029,1522.02,1183.25,13.89,-220.46,3.67
201,PKW1030,2498.8,1530.49,13.89,-71.93,5.76
201,PKW1031,1121.79,1629.12,8.33,9.67,6.82
201,PKW1032,1873.53,1333.92,13.89,59.03,5.59
201,PKW1033,2905.22,788.73,13.89,-194.77,6.86
201,PKW1034,2906.85,794.91,13.89,-194.77,4.3
201,PKW1035,2775.65,1984.3,11.19,78.16,3.92
201,PKW1036,2682.62,1738.27,13.89,-179.74,3.87
201,PKW1037,2284.29,2697.15,0.0,-39.88,3.79
201,PKW1038,4016.71,1958.86,13.89,-184.0,6.46
201,PKW1039,1978.65,1974.67,0.0,-137.3,5.19
201,PKW104,4112.65,1922.02,13.89,-3.65,4.14
201,PKW1040,2567.36,1231.99,10.4,85.17,4.69
201,PKW1041,2919.47,788.28,13.89,-194.77,6.08
201,PKW1042,2927.44,789.49,13.86,-194.77,5.92
201,PKW1043,490.34,1051.73,13.89,2.23,4.01
201,PKW1044,2932.08,781.65,13.89,-194.77,4.3
201,PKW1045,2249.61,2954.8,13.89,-56.79,6.41
201,PKW1046,2790.41,3113.9,13.89,-88.68,3.93
201,PKW1047,1344.34,762.27,13.89,-39.52,6.5
201,PKW1048,1943.4,1043.63,13.89,-181.85,4.55
201,PKW1049,2786.89,3127.61,13.89,-88.68,6.18
201,PKW1050,3049.39,2117.42,13.89,-205.28,5.07
201,PKW1051,3047.04,2114.99,13.89,-205.28,6.1
201,PKW1052,462.58,1050.65,13.89,2.23,6.03
201,PKW1053,2894.14,2322.63,2.6,-137.06,3.54
201,PKW1054,1077.76,1982.53,13.89,-75.61,4.32
201,PKW1055,2272.76,2708.13,10.96,-66.13,5.8
201,PKW1056,2960.58,780.75,13.89,-194.77,6.84
201,PKW1057,2170.69,1719.79,5.91,-224.13,4.37
201,PKW1058,1984.16,1979.76,0.0,-137.3,6.1
201,PKW1059,1247.73,1421.27,5.4,-234.19,5.96
201,PKW1060,2321.83,2193.37,1.89,-155.46,3.55
201,PKW1061,2352.21,927.24,13.8,-18.25,5.1
201,PKW1062,2468.0,880.19,0.0,59.92,3.9
201,PKW1063,2020.43,1052.84,0.0,-86.68,4.97
201,PKW1064,2752.04,1744.99,13.89,-179.74,6.74
201,PKW1065,2761.95,1918.96,13.89,78.16,3.52
201,PKW1066,1067.4,2022.9,13.89,-75.61,4.58
201,PKW1067,2563.28,2562.34,13.89,-39.77,6.28
201,PKW1068,2219.19,3001.29,13.89,-56.79,6.82
201,PKW1069,2987.44,773.67,13.89,-194.77,5.99
201,PKW1070,2785.93,3169.29,13.89,-88.68,6.05
