time,vehicle_id,x,y,speed,angle,power
1199,LKW222,1222.54,1421.79,6.5,-135.9,9.77
1199,LKW223,2201.28,2685.75,6.91,-190.9,7.51
1199,LKW225,2191.63,2803.25,13.89,-229.36,11.45
1199,LKW247,2881.35,2286.45,0.0,18.33,11.64
1199,LKW248,1345.77,3180.1,13.89,-218.46,9.11
1199,LKW254,1327.38,3194.71,13.89,-218.46,7.76
1199,LKW266,2312.7,442.68,13.89,3.49,8.22
1199,LKW267,2221.41,977.8,12.99,-18.43,11.63
1199,LKW270,2172.24,2683.84,13.89,-180.04,9.74
1199,LKW275,1329.85,1326.58,12.29,-222.45,11.28
1199,LKW278,2766.93,2077.92,0.0,-113.15,10.75
1199,LKW283,2528.67,866.11,0.0,-18.74,8.33
1199,LKW284,1971.78,1487.96,13.89,55.35,10.59
1199,LKW287,2545.62,855.49,0.0,-25.59,7.69
1199,LKW291,2139.14,1001.46,13.17,-14.18,11.13
1199,LKW294,2631.26,2546.79,13.89,-218.66,9.75
1199,LKW295,2776.25,2092.34,0.0,-111.08,8.89
1199,LKW298,2452.0,1725.37,1.3,-268.46,8.18
1199,LKW300,2223.22,438.35,13.89,-4.55,7.53
1199,LKW301,1138.99,1845.96,0.0,-260.58,7.13
1199,LKW304,1143.27,1632.81,0.0,9.92,11.04
1199,LKW305,2253.02,476.49,13.89,-183.65,7.58
1199,LKW306,1826.54,1067.63,13.89,-190.15,11.97
1199,LKW307,1674.02,1059.71,13.89,-16.65,7.63
1199,LKW308,2964.1,2128.25,13.89,-24.83,7.03
1199,LKW309,1745.98,587.62,10.73,-209.77,8.95
1199,LKW310,2437.36,2655.66,13.89,-27.77,8.68
1199,LKW311,1323.78,1328.14,3.6,-225.15,10.55
1199,LKW312,1608.31,1090.77,13.89,-31.59,9.5
1199,LKW313,2038.64,1738.53,0.0,-22.64,8.83
1199,LKW314,1825.8,1064.51,13.89,-190.14,8.7
1199,LKW315,2402.48,917.43,7.8,-18.8,9.89
1199,LKW316,1545.74,1258.37,13.89,-119.09,8.8
1199,LKW317,2384.96,949.35,7.8,-197.56,7.41
1199,LKW318,1384.69,1244.67,0.0,-37.45,10.81
1199,LKW319,2401.65,944.06,6.5,-197.56,8.55
1199,LKW320,1339.09,1084.74,13.89,2.23,11.44
1199,LKW321,2303.95,2195.64,6.5,-212.19,10.67
1199,LKW322,2568.34,844.98,0.0,-23.13,11.98
1199,LKW323,2855.64,2283.82,13.89,-42.01,11.44
1199,LKW324,1625.34,577.99,0.0,-15.89,11.0
1199,LKW325,2828.41,2312.33,13.89,-54.83,10.81
1199,LKW326,2528.62,1421.13,13.89,-256.42,7.06
1199,LKW327,2860.08,2247.85,0.0,78.43,9.32
1199,LKW328,2884.46,2314.92,0.0,-143.49,9.91
1199,LKW329,1625.89,581.16,0.0,-15.9,11.76
1199,LKW330,2649.2,871.06,0.0,-196.53,11.88
1199,LKW331,1748.71,1848.13,13.89,-18.41,10.3
1199,LKW332,1983.94,1511.15,13.89,55.26,11.96
1199,LKW333,2425.97,2665.1,13.89,-20.7,7.13
1199,LKW334,1100.03,1895.74,0.0,-75.61,9.07
1199,LKW335,2288.24,2173.88,0.0,11.78,8.5
1199,LKW336,1399.54,716.74,13.89,-39.52,9.41
1199,LKW337,4024.16,1955.12,13.89,-184.01,8.24
1199,LKW338,1082.82,1622.37,8.33,16.1,8.72
1199,LKW339,2074.26,572.35,8.33,-92.83,9.12
1199,LKW340,1026.79,1606.2,8.33,16.1,8.21
1199,LKW341,2909.89,1421.63,13.89,-164.6,8.3
1199,PKW3449,1242.85,1428.03,0.0,-234.13,6.0
1199,PKW3582,1247.24,1421.94,0.0,-234.19,5.12
1199,PKW3636,1253.76,1412.91,0.0,-234.19,4.64
1199,PKW3735,3997.03,1926.2,13.89,-3.65,4.66
1199,PKW4026,1258.15,1406.83,0.0,-234.19,4.77
1199,PKW4039,1262.54,1400.74,2.3,-234.19,6.16
1199,PKW4107,2378.6,339.05,13.89,-80.6,4.64
1199,PKW4174,1993.01,2700.19,13.89,-181.85,6.28
1199,PKW4226,2015.24,2698.68,13.89,-185.58,4.17
1199,PKW4248,2078.68,2696.82,13.84,-183.66,6.48
1199,PKW4260,1143.35,1839.27,0.0,-260.58,6.09
1199,PKW4336,2099.99,2695.58,13.83,-181.75,5.41
1199,PKW4412,2587.25,858.11,0.0,-18.54,6.97
1199,PKW4438,1142.1,1846.8,0.0,-260.58,5.96
1199,PKW4455,1145.85,1824.22,0.0,-260.58,4.93
1199,PKW4482,1488.48,683.91,0.0,-135.91,5.03
1199,PKW4503,3868.94,1934.38,13.89,-3.65,5.76
1199,PKW4517,2215.18,2679.54,13.35,-187.83,3.64
1199,PKW4521,3997.23,1929.39,13.89,-3.65,3.6
1199,PKW4535,2234.04,2682.1,9.21,-179.61,6.57
1199,PKW4555,2035.95,2699.87,13.89,-185.58,5.65
1199,PKW4601,1268.31,1392.81,2.6,-232.58,4.43
1199,PKW4603,2057.22,2698.19,13.89,-183.66,6.94
1199,PKW4612,1147.08,1816.62,0.0,-261.47,4.65
1199,PKW4659,2624.4,2515.65,13.89,-39.77,5.69
1199,PKW4685,2120.8,2691.27,13.81,-182.9,3.63
1199,PKW4689,2141.63,2687.32,13.79,-182.99,6.1
1199,PKW4707,1274.45,1384.79,2.6,-232.58,6.29
1199,PKW4709,1754.33,1100.35,0.0,-122.69,3.51
1199,PKW4719,4018.58,1928.03,13.89,-3.65,6.39
1199,PKW4726,1285.15,1370.8,0.0,-232.58,5.94
1199,PKW4743,2217.28,2682.31,6.93,-183.4,6.54
1199,PKW4755,1755.63,1108.31,7.02,-122.69,5.36
1199,PKW4789,1280.59,1376.76,0.0,-232.58,5.99
1199,PKW4805,2342.64,2682.64,7.78,-180.62,4.68
1199,PKW4819,1281.7,3231.0,13.89,-218.46,3.86
1199,PKW4849,1758.34,1106.61,0.0,-122.69,6.7
