time,vehicle_id,x,y,speed,angle,power
1150,LKW222,1243.74,1426.79,0.0,-234.16,9.77
1150,LKW223,2498.2,2653.58,10.9,-202.54,7.51
1150,LKW225,2518.56,2645.11,13.89,-212.83,11.45
1150,LKW247,2843.2,2302.06,0.0,-56.63,11.64
1150,LKW248,1878.63,2756.82,13.89,-218.46,9.11
1150,LKW254,1860.24,2771.43,13.89,-218.46,7.76
1150,LKW256,2820.14,2656.63,13.89,-268.75,11.85
1150,LKW261,1997.19,2423.09,13.89,-216.68,10.97
1150,LKW266,1879.23,486.45,13.89,-26.23,8.22
1150,LKW267,1844.31,1028.74,13.89,-3.44,11.63
1150,LKW270,2648.58,2532.94,13.89,-218.66,9.74
1150,LKW273,2195.93,979.36,13.89,-16.88,10.61
1150,LKW274,2165.46,988.2,13.89,-14.19,8.75
1150,LKW275,1789.28,1078.42,13.89,-198.53,11.28
1150,LKW278,2860.27,2290.91,7.8,-131.94,10.75
1150,LKW280,2335.54,936.23,13.89,-18.76,8.04
1150,LKW281,1686.88,2909.14,13.89,-218.46,8.65
1150,LKW282,1285.67,815.27,13.89,-219.33,7.61
1150,LKW283,2231.41,967.72,13.89,-18.44,8.33
1150,LKW284,1885.75,1349.32,0.0,50.66,10.59
1150,LKW285,2270.03,954.83,13.89,-18.48,9.0
1150,LKW287,2388.15,915.5,8.49,-18.35,7.69
1150,LKW288,2325.56,437.81,13.89,9.03,10.46
1150,LKW289,1432.7,1914.52,5.2,-186.99,7.93
1150,LKW291,1774.74,1036.48,13.05,-15.51,11.13
1150,LKW293,1754.8,2279.36,13.89,-185.34,8.7
1150,LKW294,2903.13,2238.68,0.0,-242.6,9.75
1150,LKW295,2883.49,2309.85,6.5,-141.0,8.89
1150,LKW296,2235.61,994.35,13.89,-198.23,10.22
1150,LKW297,1899.24,475.21,13.89,-36.93,7.51
1150,LKW298,2561.65,1310.36,2.6,-268.1,8.18
1150,LKW299,2561.46,1282.56,0.0,-263.34,7.37
1150,LKW300,1798.15,526.39,13.85,-26.23,7.53
1150,LKW301,1149.3,1702.45,13.89,74.24,7.13
1150,LKW303,2322.96,962.4,13.89,-197.69,11.57
1150,LKW304,1143.27,1632.81,0.0,9.92,11.04
1150,LKW305,2478.89,631.45,0.0,-119.19,7.58
1150,LKW306,2146.54,1024.89,13.89,-195.56,11.97
1150,LKW307,1283.57,1082.58,13.89,2.23,7.63
1150,LKW308,2773.03,2395.7,0.0,-42.31,7.03
1150,LKW309,2130.56,472.67,1.3,-175.02,8.95
1150,LKW310,1928.18,2702.7,13.89,-34.52,8.68
1150,LKW311,1710.41,1091.84,13.28,-195.17,10.55
1150,LKW312,1047.62,1073.4,13.89,2.23,9.5
1150,LKW313,1830.05,1800.46,0.0,-19.16,8.83
1150,LKW314,2085.05,1039.88,13.89,-190.96,8.7
1150,LKW315,2125.15,998.39,13.89,-11.13,9.89
1150,LKW316,1811.71,1803.44,13.89,-19.16,8.8
1150,LKW317,2644.01,872.27,7.3,-194.02,7.41
1150,LKW318,1132.91,1730.29,13.89,-87.69,10.81
1150,LKW319,2716.78,845.02,13.89,-194.77,8.55
1150,LKW320,658.99,1058.29,13.89,2.23,11.44
1150,LKW321,2335.48,2199.59,0.0,-155.46,10.67
1150,LKW322,2451.62,893.09,13.89,-20.1,11.98
1150,LKW323,2628.89,2507.74,13.89,-39.77,11.44
1150,LKW324,1311.14,781.37,13.72,-39.52,11.0
1150,LKW325,2546.51,2581.13,12.49,-41.74,10.81
1150,LKW326,2515.36,1212.23,13.89,8.86,7.06
1150,LKW327,2811.74,2102.63,13.89,76.93,9.32
1150,PKW3293,1238.35,1431.68,0.0,-216.08,5.72
1150,PKW3449,1249.37,1419.0,0.0,-234.19,6.0
1150,PKW3582,1253.76,1412.91,2.07,-234.19,5.12
1150,PKW3636,1259.36,1405.15,2.6,-234.19,4.64
1150,PKW3735,3317.8,1969.58,13.89,-3.65,4.66
1150,PKW3874,2786.14,792.23,13.89,-14.88,6.01
1150,PKW4026,1265.27,1396.95,1.3,-233.76,4.77
1150,PKW4039,1270.54,1389.9,0.0,-232.58,6.16
1150,PKW4107,1923.77,449.02,13.89,-44.8,4.64
1150,PKW4111,4194.21,1910.4,13.89,-3.65,3.55
1150,PKW4174,2473.62,2660.32,0.0,-202.54,6.28
1150,PKW4181,2815.13,2885.25,13.89,-268.75,5.02
1150,PKW4215,4170.87,1911.89,13.89,-3.65,6.59
1150,PKW4226,2480.54,2657.45,0.0,-202.54,4.17
1150,PKW4248,2482.22,2660.21,0.0,-202.54,6.48
1150,PKW4260,1150.45,1669.2,13.89,-262.7,6.09
1150,PKW4297,381.42,1060.3,13.89,-177.77,3.64
1150,PKW4336,2487.46,2654.58,0.0,-202.54,5.41
1150,PKW4362,2816.07,2842.48,13.89,-268.75,3.51
1150,PKW4412,2587.25,858.11,0.0,-18.54,6.97
1150,PKW4438,1146.67,1793.38,13.89,-269.68,5.96
1150,PKW4455,1261.57,1407.56,2.43,-234.19,4.93
1150,PKW4468,1557.47,3011.94,13.89,-218.46,5.87
1150,PKW4482,1481.66,1082.53,13.89,-69.41,5.03
1150,PKW4503,3189.72,1977.76,13.89,-3.65,5.76
1150,PKW4517,2537.98,2631.92,13.89,-215.36,3.64
1150,PKW4521,3318.0,1972.77,13.89,-3.65,3.6
1150,PKW4535,2555.32,2619.4,13.89,-218.82,6.57
1150,PKW4555,2515.4,2642.98,13.89,-209.29,5.65
1150,PKW4601,1275.1,1383.94,0.27,-232.58,4.43
1150,PKW4603,2533.07,2631.48,13.89,-215.36,6.94
1150,PKW4604,2818.68,2723.26,13.89,-268.75,5.85
1150,PKW4612,1267.38,1399.51,0.0,-234.01,4.65
1150,PKW4659,2289.93,2676.02,0.0,0.05,5.69
1150,PKW4664,2952.35,751.38,13.89,-14.88,5.12
1150,PKW4680,2951.53,748.29,13.89,-14.88,4.38
1150,PKW4685,2550.32,2619.24,13.89,-217.92,3.63
1150,PKW4689,2580.6,2589.68,13.89,-226.27,6.1
1150,PKW4707,1279.82,1377.77,0.46,-232.58,6.29
1150,PKW4709,1900.12,1394.39,0.0,-119.57,3.51
1150,PKW4719,3339.35,1971.41,13.89,-3.65,6.39
1150,PKW4721,2829.37,2310.97,0.0,-54.83,4.95
1150,PKW4726,1289.34,1365.32,0.2,-232.58,5.94
1150,PKW4743,2565.98,2605.32,13.89,-225.49,6.54
1150,PKW4755,1902.9,1392.81,0.0,-119.59,5.36
1150,PKW4766,697.23,1072.58,13.89,-177.77,3.61
1150,PKW4768,1552.01,3012.19,13.89,-218.46,6.71
1150,PKW4789,1284.66,1371.44,0.2,-232.58,5.99
1150,PKW4790,1797.82,2821.01,13.89,-218.46,5.06
