time,vehicle_id,x,y,speed,angle,power
998,LKW167,1291.12,3219.43,13.89,-218.46,7.15
998,LKW188,2247.69,2678.99,13.89,-179.61,11.28
998,LKW210,1916.86,1398.35,4.06,62.06,7.21
998,LKW211,3704.06,1941.7,13.89,-3.65,9.18
998,LKW216,1865.23,2122.37,13.89,-268.71,11.0
998,LKW220,2562.86,850.81,0.0,-25.4,7.16
998,LKW222,1279.31,1378.43,0.0,-232.58,9.77
998,LKW223,2855.44,2241.14,0.0,78.43,7.51
998,LKW225,2857.07,2233.15,0.0,78.43,11.45
998,LKW227,1891.96,2742.14,13.89,-218.46,11.89
998,LKW231,1902.47,2484.41,5.2,-201.4,8.68
998,LKW235,1496.13,3056.57,13.89,-218.46,11.17
998,LKW236,1795.5,1030.96,6.93,-14.79,9.99
998,LKW237,1794.04,1040.98,4.24,-150.6,11.38
998,LKW239,2375.45,923.08,0.0,-17.95,11.2
998,LKW241,1897.32,1045.07,13.89,-185.98,11.65
998,LKW242,2140.09,434.84,13.89,4.59,7.34
998,LKW243,1970.28,1497.04,13.89,-124.66,9.56
998,LKW244,1063.69,2114.6,13.89,-255.61,11.35
998,LKW245,1979.53,1773.46,5.2,-33.69,9.98
998,LKW246,1956.13,2638.84,0.0,64.88,8.18
998,LKW247,2287.65,2672.82,13.89,0.1,11.64
998,LKW248,2867.84,2317.29,13.0,-236.89,9.11
998,LKW251,2893.56,2261.99,7.8,-250.48,7.72
998,LKW253,1470.59,1090.54,5.2,5.47,10.25
998,LKW254,2899.73,2245.55,6.5,-243.79,7.76
998,LKW255,2737.59,2423.63,0.0,-42.31,11.37
998,LKW256,2841.72,2188.18,0.0,69.35,11.85
998,LKW257,2474.64,2000.96,13.89,-163.48,9.91
998,LKW258,2009.86,1039.43,13.89,-178.51,11.65
998,LKW259,1420.02,1091.09,0.0,2.23,11.47
998,LKW260,2475.35,624.84,0.0,-118.18,9.66
998,LKW261,2787.92,2124.22,9.02,-109.52,10.97
998,LKW264,1376.25,1259.19,13.89,-37.45,9.09
998,LKW265,1956.13,2653.91,13.89,-115.11,8.24
998,LKW266,1172.54,1078.26,13.89,2.23,8.22
998,LKW267,1101.18,1799.41,0.0,4.34,11.63
998,LKW268,2521.32,2598.06,13.89,-38.55,10.68
998,LKW269,2026.26,2397.72,13.89,-215.81,9.64
998,LKW270,2833.88,2166.85,8.85,70.03,9.74
998,LKW271,2479.41,918.05,13.89,-198.84,9.74
998,LKW272,1148.02,1810.35,13.89,-262.1,9.52
998,LKW273,2669.85,861.59,0.0,-196.54,10.61
998,LKW274,2668.94,858.52,1.13,-196.54,8.75
998,LKW275,2675.77,995.82,5.2,-141.87,11.28
998,LKW276,2561.91,1313.95,0.0,88.93,10.2
998,LKW277,2530.63,868.83,0.0,-18.51,9.44
998,LKW278,2884.46,2314.92,0.0,-143.49,10.75
998,LKW279,2501.22,1553.35,0.0,-168.17,7.07
998,LKW280,485.16,1057.93,13.89,2.23,8.04
998,LKW281,1961.91,1959.63,0.0,-138.48,8.65
