time,vehicle_id,x,y,speed,angle,power
1176,LKW222,1243.74,1426.79,0.0,-234.16,9.77
1176,LKW223,2342.12,2679.44,1.3,-180.62,7.51
1176,LKW225,2366.0,2681.66,0.0,-183.05,11.45
1176,LKW247,2881.35,2286.45,0.0,18.33,11.64
1176,LKW248,1595.89,2981.42,13.89,-218.46,9.11
1176,LKW254,1577.5,2996.03,13.89,-218.46,7.76
1176,LKW256,2812.23,3017.69,13.89,-268.75,11.85
1176,LKW266,2003.21,427.97,8.89,17.95,8.22
1176,LKW267,2007.02,1019.05,0.0,-3.42,11.63
1176,LKW270,2370.86,2678.19,6.96,-183.04,9.74
1176,LKW273,2311.01,801.98,13.89,-129.46,10.61
1176,LKW275,1563.69,1156.19,7.55,-208.19,11.28
1176,LKW278,2766.93,2077.92,0.0,-113.15,10.75
1176,LKW281,1404.14,3133.74,13.89,-218.46,8.65
1176,LKW283,2528.67,866.11,0.0,-18.74,8.33
1176,LKW284,1890.67,1355.32,3.9,50.66,10.59
1176,LKW287,2545.62,855.49,0.0,-25.59,7.69
1176,LKW288,2657.51,506.39,13.89,-21.98,10.46
1176,LKW289,1121.64,1901.64,9.46,-255.61,7.93
1176,LKW291,1975.02,1020.96,0.0,-3.42,11.13
1176,LKW294,2858.3,2326.36,13.89,-237.68,9.75
1176,LKW295,2776.25,2092.34,0.0,-111.08,8.89
1176,LKW298,2472.68,1613.17,13.89,-249.88,8.18
1176,LKW300,1943.45,432.93,8.49,-30.97,7.53
1176,LKW301,1138.99,1845.96,0.0,-260.58,7.13
1176,LKW304,1143.27,1632.81,0.0,9.92,11.04
1176,LKW305,2475.21,624.58,3.9,-118.07,7.58
1176,LKW306,2062.39,1047.25,0.0,-190.28,11.97
1176,LKW307,1421.44,1087.94,1.3,2.23,7.63
1176,LKW308,2790.61,2374.77,7.8,-55.05,7.03
1176,LKW309,1841.46,537.48,13.89,-207.25,8.95
1176,LKW310,2217.23,2671.8,0.0,11.4,8.68
1176,LKW311,1532.23,1175.52,10.4,-215.01,10.55
1176,LKW312,1394.26,1090.09,5.18,2.23,9.5
1176,LKW313,1869.72,1808.21,7.16,5.31,8.83
1176,LKW314,2061.82,1044.1,0.0,-190.28,8.7
1176,LKW315,2376.42,926.13,0.0,-17.94,9.89
