time,vehicle_id,x,y,speed,angle,power
892,LKW165,3952.67,1929.03,13.89,-3.65,9.3
892,LKW167,1936.37,2589.99,3.9,69.7,7.15
892,LKW175,1116.81,1884.64,9.1,-247.0,11.82
892,LKW188,2861.09,2262.82,0.0,68.73,11.28
892,LKW190,2410.68,907.55,13.52,-20.21,8.83
892,LKW194,1807.87,1834.75,9.51,-191.03,9.56
892,LKW195,2959.91,2123.14,13.89,-24.83,9.05
892,LKW196,2272.43,954.04,13.89,-18.47,11.99
892,LKW198,2348.33,928.51,12.52,-18.76,8.15
892,LKW203,2833.12,2299.9,2.6,-55.75,10.19
892,LKW205,1137.48,1835.58,9.06,-260.58,12.0
892,LKW206,1367.09,1294.73,7.46,-215.41,8.0
892,LKW207,2309.43,945.07,13.89,-18.46,9.46
892,LKW208,818.13,1077.29,13.89,-177.77,9.68
892,LKW209,2213.36,448.26,0.0,-60.69,10.59
892,LKW210,1663.28,1072.93,13.89,-10.74,7.21
892,LKW211,2732.63,2008.06,0.0,-3.03,9.18
892,LKW212,1640.85,1072.04,13.89,-16.22,10.98
892,LKW214,2375.6,926.39,13.88,-17.94,7.17
892,LKW215,1474.48,1132.25,0.0,-128.54,8.77
892,LKW216,1818.67,1811.19,1.3,-19.16,11.0
892,LKW218,1910.75,2480.88,2.6,-212.82,11.25
892,LKW219,2247.27,2672.59,0.0,0.39,9.86
892,LKW220,1868.07,1024.14,13.89,-3.42,7.16
892,LKW221,1926.73,1430.88,11.48,-119.06,11.69
892,LKW222,1334.28,1318.46,4.09,-215.98,9.77
892,LKW223,2847.67,2040.71,0.0,-184.0,7.51
892,LKW225,2857.25,2040.03,0.0,-184.0,11.45
892,LKW226,1943.3,2693.57,5.2,-26.11,10.81
892,LKW227,2507.35,2649.79,13.89,-202.54,11.89
892,LKW228,2559.72,2016.89,13.89,-172.21,8.36
892,LKW230,1628.09,1883.13,0.0,-10.24,8.77
892,LKW231,2438.02,1987.09,0.58,-157.18,8.68
892,LKW232,2229.15,993.11,13.89,-198.25,11.0
892,LKW233,1702.8,607.65,0.0,-182.29,8.64
892,LKW234,2584.45,845.98,0.0,-15.54,9.46
892,LKW235,1928.17,2472.81,0.0,-215.42,11.17
892,LKW236,2647.36,864.93,0.0,-196.54,9.99
892,LKW237,2662.66,863.72,0.0,-196.54,11.38
892,LKW238,2842.76,2292.63,3.9,-49.8,9.31
892,LKW239,1554.32,1127.08,0.0,-36.55,11.2
892,LKW240,2679.06,858.86,0.0,-196.54,7.64
892,LKW241,2692.08,857.67,0.0,-217.32,11.65
892,LKW242,1574.14,597.47,13.89,-23.52,7.34
892,LKW243,1930.64,1961.59,0.76,-56.95,9.56
892,LKW244,1314.9,1341.66,13.39,-225.4,11.35
892,LKW245,1401.71,1896.73,0.0,-4.17,9.98
892,LKW246,1916.15,1992.63,13.89,-234.84,8.18
892,LKW247,1523.05,3018.84,13.89,-38.46,11.64
892,LKW248,2946.63,2165.94,13.89,-232.87,9.11
