time,vehicle_id,x,y,speed,angle,power
530,LKW101,2325.56,936.24,12.27,-18.76,7.41
530,LKW102,1867.62,2325.67,0.0,-263.03,8.17
530,LKW103,1171.61,1569.33,13.89,-253.44,11.59
530,LKW106,1443.94,1071.23,8.33,-143.22,9.37
530,LKW107,1430.92,1101.12,13.0,-177.77,9.25
530,LKW108,1881.02,1863.75,13.89,-125.0,8.23
530,LKW109,2894.98,2267.94,0.0,-251.91,7.75
530,LKW111,1184.8,1524.6,13.89,-246.66,7.28
530,LKW113,1684.78,1059.83,0.0,-16.63,11.83
530,LKW115,1685.7,1062.9,0.0,-16.63,11.6
530,LKW116,2202.64,1005.04,13.39,-197.81,8.37
530,LKW117,2803.38,2413.96,0.0,-88.68,11.17
530,LKW118,1078.74,2068.84,13.89,-255.61,9.37
530,LKW119,1687.29,605.29,13.0,-166.21,11.9
530,LKW121,2252.41,2675.82,0.0,0.39,7.57
530,LKW122,2602.0,810.95,0.0,57.28,11.26
530,LKW123,1649.69,1877.62,0.0,-23.27,10.73
530,LKW124,2591.83,844.54,0.0,-11.07,7.34
530,LKW125,1784.13,1716.54,13.89,-117.11,9.57
530,LKW126,1775.48,1083.04,0.0,-198.53,11.82
530,LKW127,2272.61,436.16,13.89,0.15,10.73
530,LKW128,2933.77,2195.24,0.0,-240.57,9.45
530,LKW129,1925.87,2704.29,0.0,-34.52,11.82
530,LKW130,2814.86,2114.3,13.89,73.7,9.27
530,LKW131,2681.85,2465.61,13.89,-38.32,8.13
530,LKW132,2658.83,2483.81,13.89,-38.32,8.96
530,LKW133,1276.61,1371.44,13.89,-52.59,11.92
530,LKW134,2553.1,1252.54,9.41,-82.71,7.49
530,LKW135,2754.23,2408.49,0.0,-42.31,8.18
530,LKW136,1827.7,2776.84,13.89,-38.46,10.03
530,LKW137,1891.87,2436.73,13.89,82.74,8.86
530,LKW138,1892.22,1046.09,13.89,-189.86,10.97
530,LKW139,1183.25,1512.05,13.89,-66.77,9.27
530,LKW140,1712.37,1863.6,12.59,-198.41,9.08
530,LKW141,1811.65,552.27,1.3,-208.14,9.99
530,LKW142,2288.24,2173.88,0.0,11.78,7.2
530,LKW143,2473.95,884.5,3.9,33.43,9.89
530,LKW144,2783.12,824.23,13.89,-194.77,11.04
530,LKW145,2513.67,596.31,1.91,-201.56,11.65
530,LKW146,534.08,1053.43,13.89,2.23,8.95
530,LKW147,2567.36,1230.39,8.05,69.6,8.16
530,LKW148,2971.16,774.66,13.89,-194.77,8.05
530,LKW149,1673.72,1108.32,12.75,-204.49,10.66
530,LKW150,2503.1,2617.11,13.89,-47.21,10.28
530,LKW62,2418.2,911.75,13.89,-18.83,8.38
530,LKW78,3038.23,721.95,13.89,-14.88,8.91
530,LKW80,1086.27,2026.61,13.89,-255.61,10.27
530,LKW87,2447.06,894.76,11.76,-20.1,8.7
530,LKW93,1077.85,2046.53,13.89,-255.61,11.25
530,LKW95,2348.22,931.92,13.13,-18.76,10.63
530,LKW96,1676.43,1875.56,0.0,-198.41,10.13
530,PKW1011,1148.1,1809.82,13.89,-261.47,5.08
530,PKW1031,1868.24,2316.24,0.0,84.79,6.82
530,PKW1179,2343.47,2682.63,0.0,-180.62,5.17
530,PKW1186,1470.59,1222.86,13.89,-213.16,5.72
530,PKW1188,2336.15,2682.7,0.0,-180.5,3.99
530,PKW1220,2366.11,2803.0,13.89,-236.68,5.92
530,PKW1222,2382.52,1923.04,13.09,28.42,5.58
530,PKW1229,2431.18,903.95,13.89,-18.82,5.66
530,PKW1250,2414.79,906.15,6.79,-18.83,3.71
530,PKW1251,2594.48,857.21,0.0,-7.48,6.26
