time,vehicle_id,x,y,speed,angle,power
321,LKW20,2544.45,863.14,0.0,-25.14,9.55
321,LKW33,2485.63,887.22,0.0,-21.02,8.93
321,LKW35,2760.93,2063.89,0.0,-113.15,11.38
321,LKW39,2535.75,867.11,0.0,-18.52,8.01
321,LKW40,1928.96,1908.11,0.0,46.39,7.92
321,LKW41,2713.93,2444.33,13.89,-38.33,9.59
321,LKW45,2505.34,870.8,0.0,-26.85,8.91
321,LKW46,2463.04,2640.34,13.0,-31.18,7.07
321,LKW47,2035.73,1010.95,9.1,-3.71,10.53
321,LKW49,2763.98,2062.89,0.0,-113.16,9.66
321,LKW50,1474.66,1180.29,0.0,-36.84,10.73
321,LKW51,2494.76,881.02,0.0,-16.67,7.16
321,LKW52,1334.48,1318.32,13.89,-215.98,8.55
321,LKW53,2363.94,454.54,13.89,34.32,8.74
321,LKW54,1823.03,1027.02,10.4,-8.08,8.05
321,LKW55,1609.3,608.18,13.89,-202.91,9.35
321,LKW56,1929.03,1017.29,13.89,-3.42,9.43
321,LKW57,1520.67,648.66,13.2,-199.4,7.52
321,LKW58,2668.35,927.89,3.9,58.63,9.84
321,LKW59,2146.12,435.6,13.89,6.77,8.81
321,LKW60,1405.75,1271.14,13.89,-215.74,9.72
321,LKW61,2059.44,1041.14,7.55,-189.17,10.24
321,LKW62,1150.0,1628.28,13.89,-80.92,8.38
321,LKW63,2110.18,1037.48,2.6,-193.45,10.45
321,LKW64,1926.36,2572.17,13.0,-110.3,7.28
321,LKW65,2144.69,1720.39,13.89,23.81,7.28
321,LKW66,1488.14,1085.77,0.0,-248.35,7.84
321,LKW67,1994.67,425.2,7.97,10.32,7.31
321,LKW69,2003.31,1039.28,11.7,-178.69,11.39
321,LKW70,2820.76,2323.19,0.0,-54.83,7.58
321,LKW71,1822.91,1802.94,0.0,-19.16,11.37
321,LKW72,2073.26,1013.93,11.7,-7.37,7.08
321,LKW73,1839.33,1781.74,2.6,51.26,7.08
321,LKW74,1870.17,2079.46,13.89,-258.78,11.13
321,LKW75,2549.23,1282.78,3.9,-91.36,11.32
321,LKW76,1594.89,588.55,13.89,-23.26,10.55
321,LKW77,1674.87,597.6,13.76,-160.15,9.93
321,LKW78,1482.44,1178.46,0.0,-36.84,8.91
321,LKW79,2485.57,883.82,0.0,-20.98,8.94
321,LKW80,2312.6,965.73,13.89,-197.92,10.27
321,LKW81,2466.02,891.22,0.0,-20.12,10.63
321,LKW82,1538.76,1134.63,5.2,-36.54,11.71
321,LKW83,2792.4,2889.29,13.89,-88.68,9.88
321,LKW84,637.84,1063.87,13.89,2.23,7.96
321,LKW85,2284.73,2173.16,2.6,11.98,10.24
321,LKW86,1165.76,1580.16,13.89,-257.18,9.91
321,LKW87,506.32,1052.35,13.89,2.23,8.7
321,LKW88,2956.91,775.1,13.89,-194.77,9.89
321,LKW89,2998.84,770.66,13.89,-194.77,9.88
321,LKW90,1715.39,736.04,8.33,-100.91,10.88
321,LKW91,1046.5,2130.09,13.89,-75.61,10.17
321,PKW1001,1629.48,597.58,13.89,-196.45,5.36
321,PKW1004,1285.73,1375.31,13.89,-232.58,6.14
321,PKW1007,1747.8,2856.66,13.89,-218.46,4.04
321,PKW1009,2827.72,2318.87,0.0,-54.81,4.7
321,PKW1011,1860.17,2203.95,12.71,-89.17,5.08
321,PKW1012,1807.56,1743.59,13.89,57.42,3.96
321,PKW1013,2051.99,1016.31,10.4,-3.7,4.7
321,PKW1014,2036.28,1014.12,13.89,-3.71,4.94
321,PKW1015,1930.64,1961.59,0.0,-56.95,5.83
321,PKW1017,4007.88,1922.3,13.89,-3.65,5.29
321,PKW1018,3157.52,2031.71,13.89,-24.83,4.87
321,PKW1021,2833.13,2369.12,13.89,-244.07,5.82
321,PKW1022,1860.44,2185.3,13.89,-89.17,4.71
321,PKW1023,1974.6,1928.31,0.0,-235.93,3.94
321,PKW1024,2048.94,2695.52,0.0,-183.66,3.98
321,PKW1025,1967.44,1042.85,13.89,-181.85,6.93
321,PKW1026,1619.92,1078.13,13.89,-29.76,4.89
321,PKW1028,1693.78,1096.35,13.89,-195.17,5.21
321,PKW1030,2531.24,899.08,13.89,-201.69,5.76
321,PKW1031,1140.86,1854.33,0.0,-260.64,6.82
321,PKW1032,1680.68,1874.15,8.98,-198.41,5.59
321,PKW1034,1988.72,1042.23,13.89,-179.7,4.3
321,PKW1035,2846.42,2349.09,13.89,-240.46,3.92
321,PKW1036,2632.88,984.86,7.8,-68.67,3.87
321,PKW1037,2825.06,2317.08,0.0,-54.83,3.79
321,PKW1038,2842.41,2189.94,13.89,68.73,6.46
321,PKW1039,1770.12,2843.02,13.89,-218.46,5.19
321,PKW1041,1988.67,1045.8,13.89,-183.86,6.08
321,PKW1043,2065.44,1011.72,13.89,-7.38,4.01
321,PKW1045,2823.39,2325.0,0.0,-54.81,6.41
321,PKW1047,1712.71,1047.94,0.0,-16.5,6.5
321,PKW1049,3158.9,2034.58,13.89,-24.83,6.18
321,PKW1052,1844.48,1277.2,13.89,63.04,6.03
321,PKW1053,2151.15,1773.61,0.0,-137.09,3.54
321,PKW1055,2836.36,2306.61,0.0,-54.81,5.8
321,PKW1056,2010.05,1045.84,13.89,-179.16,6.84
321,PKW1058,1764.71,2843.23,13.89,-218.46,6.1
321,PKW1060,1308.95,3209.36,13.89,-218.46,3.55
321,PKW1061,2597.89,836.83,0.0,-11.06,5.1
321,PKW1063,1245.44,1429.9,0.0,-234.08,4.97
321,PKW1064,2145.65,1768.5,0.0,-137.09,6.74
321,PKW1065,2858.74,2331.67,13.89,-237.67,3.52
321,PKW1068,2815.25,2331.01,0.0,-55.4,6.82
321,PKW1069,2055.83,1047.73,10.32,-183.06,5.99
321,PKW1070,3137.98,2040.75,13.89,-24.83,6.05
321,PKW1071,2599.21,843.09,0.0,-11.07,4.81
321,PKW1072,2767.77,2071.76,0.0,-113.16,6.26
321,PKW1073,2829.75,2155.47,13.89,70.03,3.83
321,PKW1074,2623.08,927.89,13.89,-89.17,4.39
321,PKW1077,2819.9,2128.28,13.89,70.08,5.37
321,PKW1079,1650.83,595.25,13.89,-176.59,4.66
321,PKW1080,2056.42,2695.04,0.0,-183.66,4.93
321,PKW1081,2598.55,839.96,0.0,-11.07,6.94
321,PKW1082,2423.35,1983.88,0.0,-153.48,6.37
321,PKW1083,2585.75,800.13,0.0,-126.12,6.39
321,PKW1084,1966.93,2654.33,8.56,64.88,4.68
321,PKW1085,2045.02,1058.09,8.33,-251.38,3.77
321,PKW1088,2583.51,1325.12,9.92,15.4,4.61
321,PKW1089,2010.06,1042.63,13.89,-179.15,5.51
321,PKW1090,2011.11,1015.62,13.58,-3.13,3.64
321,PKW1091,4050.23,1922.8,13.89,-3.65,5.8
321,PKW1092,2842.47,2349.91,13.89,-244.07,4.94
321,PKW1093,1621.7,1084.27,13.89,-31.74,4.59
321,PKW1094,2950.82,1989.81,13.89,-3.65,4.35
321,PKW1095,2549.45,1339.13,4.29,-235.1,4.89
321,PKW1096,1856.93,2206.35,13.89,-89.17,6.77
321,PKW1097,2001.57,1012.96,13.89,-3.42,3.93
321,PKW1098,1834.73,1258.04,13.89,63.04,5.1
321,PKW1099,2626.42,948.75,13.0,-113.74,5.89
321,PKW1100,2679.58,969.09,13.0,-248.45,4.78
321,PKW1101,2041.74,2699.31,0.0,-185.07,4.08
321,PKW1102,2693.13,2005.02,6.36,8.5,5.08
321,PKW1103,1509.18,1162.45,7.8,76.05,5.67
321,PKW1104,2635.2,967.27,10.4,-103.4,5.48
321,PKW1105,2594.48,857.21,0.0,-7.48,4.55
321,PKW1106,2854.33,2332.24,13.89,-235.24,4.78
321,PKW1107,1812.63,1214.14,13.89,63.83,6.92
321,PKW1109,1585.45,1105.48,13.89,-34.69,5.53
321,PKW1111,2496.13,2623.67,13.89,-32.57,6.04
321,PKW1112,1064.47,2111.57,13.89,-255.61,4.77
321,PKW1113,1824.55,1238.14,13.89,62.85,6.78
321,PKW1115,2148.75,1775.75,0.0,-137.09,4.91
321,PKW1116,1505.87,1195.55,7.8,-119.96,3.73
321,PKW1117,1301.65,1350.94,13.89,-227.72,6.59
