time,vehicle_id,x,y,speed,angle,power
1005,LKW188,2162.23,2687.02,11.76,-179.91,11.28
1005,LKW210,1944.78,1447.87,11.47,57.1,7.21
1005,LKW211,3801.1,1935.5,13.89,-3.65,9.18
1005,LKW216,1863.14,2219.58,13.89,-269.17,11.0
1005,LKW220,2562.86,850.81,0.0,-25.4,7.16
1005,LKW222,1278.38,1379.65,0.0,-232.58,9.77
1005,LKW223,2855.44,2241.14,0.0,78.43,7.51
1005,LKW225,2857.07,2233.15,0.0,78.43,11.45
1005,LKW227,1815.82,2802.62,13.89,-218.46,11.89
1005,LKW231,1880.3,2421.9,13.89,-97.26,8.68
1005,LKW235,1419.99,3117.06,13.89,-218.46,11.17
1005,LKW236,1877.03,1023.6,13.89,-3.42,9.99
1005,LKW237,1835.98,1026.04,12.13,-3.59,11.38
1005,LKW239,2375.45,923.08,0.0,-17.95,11.2
1005,LKW241,1806.59,1047.7,9.51,-163.31,11.65
1005,LKW242,2236.57,437.23,13.89,-4.4,7.34
1005,LKW243,1918.42,1415.1,13.89,-117.78,9.56
1005,LKW245,2040.78,1737.64,13.89,-22.64,9.98
1005,LKW246,1956.13,2638.84,0.0,64.88,8.18
1005,LKW247,2384.59,2670.59,13.89,-6.9,11.64
1005,LKW248,2813.21,2396.79,13.89,-222.36,9.11
1005,LKW251,2851.64,2335.81,13.89,-232.95,7.72
1005,LKW253,1538.04,1096.54,13.29,6.69,10.25
1005,LKW254,2864.66,2316.32,13.89,-236.94,7.76
1005,LKW255,2747.2,2414.88,5.2,-42.31,11.37
1005,LKW256,2841.72,2188.18,0.0,69.35,11.85
1005,LKW257,2386.48,1960.5,13.89,-151.86,9.91
1005,LKW258,1912.77,1046.66,13.89,-185.98,11.65
1005,LKW259,1444.74,1092.05,6.52,2.23,11.47
1005,LKW260,2462.89,600.55,7.8,-117.16,9.66
1005,LKW261,2785.9,2118.53,0.0,-109.52,10.97
1005,LKW264,1452.73,1199.4,13.89,-32.78,9.09
1005,LKW265,1919.79,2563.64,13.89,-110.29,8.24
1005,LKW266,1269.69,1082.04,13.89,2.23,8.22
1005,LKW267,1102.48,1799.5,1.3,4.34,11.63
1005,LKW268,2595.58,2535.46,13.89,-39.77,10.68
1005,LKW269,1948.16,2454.66,13.89,-215.42,9.64
1005,LKW270,2833.53,2175.28,0.0,70.03,9.74
1005,LKW271,2417.06,935.47,0.73,-198.87,9.74
1005,LKW272,1140.86,1854.33,0.0,-260.62,9.52
1005,LKW273,2669.85,861.59,0.0,-196.54,10.61
1005,LKW274,2668.94,858.52,0.0,-196.54,8.75
1005,LKW275,2625.35,946.14,13.89,-112.99,11.28
1005,LKW276,2561.91,1313.95,0.0,88.93,10.2
1005,LKW277,2530.63,868.83,0.0,-18.51,9.44
1005,LKW278,2884.46,2314.92,0.0,-143.49,10.75
1005,LKW279,2501.22,1553.35,0.0,-168.17,7.07
1005,LKW280,582.32,1061.71,13.89,2.23,8.04
1005,LKW281,1961.91,1959.63,0.0,-138.48,8.65
1005,LKW282,2374.13,451.15,0.0,-227.67,7.61
1005,LKW283,2250.3,1033.82,8.33,-83.04,8.33
1005,LKW284,389.78,1051.01,13.61,2.23,10.59
1005,LKW285,353.64,1046.41,13.89,2.23,9.0
1005,LKW286,2628.83,1579.72,13.89,-168.59,9.92
1005,PKW2228,1486.89,1904.21,13.89,-8.27,3.88
1005,PKW2304,1252.53,1414.61,0.0,-234.19,3.7
1005,PKW3257,1331.45,3191.48,13.89,-218.46,5.3
1005,PKW3272,1258.89,1405.8,2.6,-234.19,6.96
1005,PKW3293,1273.82,1385.61,0.0,-232.58,5.72
1005,PKW3301,1243.74,1426.79,0.0,-234.15,5.58
1005,PKW3330,615.71,1066.21,13.89,-177.77,4.02
1005,PKW3351,1297.95,3218.09,13.89,-218.46,4.46
1005,PKW3389,2170.71,439.02,13.89,4.93,3.64
1005,PKW3449,1284.22,1372.02,0.0,-232.58,6.0
1005,PKW3473,1209.92,1555.74,13.0,13.3,6.35
1005,PKW3477,1314.7,3204.78,13.89,-218.46,4.04
1005,PKW3582,1288.78,1366.06,0.0,-232.58,5.12
1005,PKW3583,1248.14,1420.7,0.0,-234.19,5.9
1005,PKW3633,636.95,1070.24,13.89,-177.77,6.16
1005,PKW3636,1293.34,1360.1,0.0,-227.88,4.64
1005,PKW3644,1965.21,2643.12,0.0,64.89,6.69
1005,PKW3687,2182.56,2687.02,10.13,-180.12,5.4
1005,PKW3696,2352.77,2682.44,10.65,-183.4,4.23
1005,PKW3704,1591.2,2985.14,13.89,-218.46,4.8
1005,PKW3723,2810.22,3109.53,13.89,-268.75,3.5
1005,PKW3724,1398.44,3138.27,13.89,-218.46,5.88
1005,PKW3735,2308.2,1873.95,13.89,37.99,4.66
1005,PKW3738,1238.35,1431.68,0.0,-216.08,4.49
1005,PKW3752,2695.52,2005.38,0.0,8.5,5.77
1005,PKW3756,2326.43,2682.76,13.89,-180.31,6.4
1005,PKW3761,594.2,1068.58,13.89,-177.77,6.18
1005,PKW3770,3837.97,1933.15,13.89,-3.65,3.92
1005,PKW3775,2447.69,2670.16,6.72,-191.36,4.43
1005,PKW3777,2431.79,2672.9,6.51,-189.27,4.42
1005,PKW3781,3816.82,1937.71,13.89,-3.65,6.2
1005,PKW3785,2811.16,3066.76,13.89,-268.75,5.24
1005,PKW3800,1867.59,2153.39,13.89,-268.37,5.41
1005,PKW3817,2811.63,3045.37,13.89,-268.75,4.34
1005,PKW3825,2923.46,2155.83,13.89,-56.7,6.17
1005,PKW3831,1438.39,3102.44,13.89,-218.46,3.73
1005,PKW3851,2411.66,2676.15,10.11,-189.75,3.81
1005,PKW3861,1555.42,742.18,13.89,-132.7,4.44
1005,PKW3862,2461.76,2667.25,6.72,-196.66,6.42
1005,PKW3874,1814.15,1224.48,13.89,-116.17,6.01
1005,PKW3876,2664.0,914.61,9.74,58.62,4.41
1005,PKW3886,2475.47,2663.01,4.12,-202.54,4.37
1005,PKW3890,2373.31,2792.05,13.89,-236.68,5.34
1005,PKW3893,2381.15,2680.7,13.89,-187.31,4.52
1005,PKW3913,1264.8,1397.6,0.0,-234.01,3.52
1005,PKW3919,2403.3,2674.35,13.54,-189.78,6.65
1005,PKW3921,2813.03,2981.21,13.89,-268.75,4.35
1005,PKW3923,2425.53,2670.69,13.64,-188.94,4.56
1005,PKW3933,1624.69,2958.54,13.89,-218.46,5.67
1005,PKW3935,3731.23,1939.97,13.89,-3.65,5.77
1005,PKW3940,3600.68,1948.3,13.89,-3.65,4.52
1005,PKW3942,1589.29,2982.57,13.89,-218.46,4.42
1005,PKW3950,2486.21,2658.56,4.12,-202.54,3.79
1005,PKW3955,2446.18,2667.29,13.89,-191.19,5.83
1005,PKW3964,1227.97,1431.88,6.84,-96.6,6.12
1005,PKW3982,2269.97,432.95,13.89,0.15,5.76
1005,PKW3986,2496.95,2654.1,4.71,-202.54,6.64
1005,PKW3988,2717.33,2011.57,0.0,6.39,4.59
1005,PKW3991,2871.15,766.33,13.89,-14.88,5.4
1005,PKW3996,1658.19,2931.93,13.89,-218.46,5.79
1005,PKW3998,1641.44,2945.23,13.89,-218.46,4.73
1005,PKW3999,1607.94,2971.84,13.89,-218.46,5.91
1005,PKW4003,2845.44,773.16,13.89,-14.88,3.86
1005,PKW4008,2680.72,2003.17,0.0,8.5,7.0
1005,PKW4024,2466.78,2662.47,13.89,-196.64,6.56
1005,PKW4026,1298.38,1354.53,1.53,-227.72,4.77
1005,PKW4030,3774.33,1943.63,13.89,-3.65,5.51
1005,PKW4032,1871.1,2276.96,13.89,81.91,5.86
1005,PKW4035,1249.3,1424.57,13.89,-234.19,5.66
1005,PKW4038,1873.04,2298.26,13.89,84.81,4.6
1005,PKW4039,1304.52,1347.78,0.0,-226.66,6.16
