time,vehicle_id,x,y,speed,angle,power
185,LKW0,2395.45,913.08,12.0,-18.35,8.13
185,LKW1,2823.86,2318.79,0.0,-54.83,9.26
185,LKW11,2031.7,2000.88,13.89,43.17,8.47
185,LKW14,2386.47,472.48,13.89,32.38,7.21
185,LKW15,2515.99,523.48,13.89,3.72,11.69
185,LKW17,1823.82,1023.69,13.89,-7.98,8.12
185,LKW18,2267.34,476.13,7.97,-177.29,9.91
185,LKW20,1612.8,1087.91,13.89,-32.28,9.55
185,LKW21,1365.04,754.37,13.89,-219.33,10.59
185,LKW22,2776.13,2388.0,0.0,-45.61,7.92
185,LKW23,2071.54,431.54,13.89,6.94,10.16
185,LKW24,2824.13,923.59,13.89,-11.77,8.55
185,LKW25,1539.34,1163.1,7.75,-210.95,7.66
185,LKW26,2639.02,990.96,0.0,-55.21,11.32
185,LKW28,2475.35,624.84,0.0,-118.18,10.23
185,LKW29,2829.37,2310.97,0.0,-54.83,10.33
185,LKW3,2587.9,838.78,7.8,-11.06,8.7
185,LKW30,1446.42,1203.47,13.89,-32.78,10.33
185,LKW31,2703.63,2448.4,13.89,-38.32,10.12
185,LKW32,1286.3,1358.77,13.89,-52.59,8.57
185,LKW33,1592.97,1096.45,13.0,-34.33,8.93
185,LKW34,2604.84,838.79,9.1,-10.58,7.15
185,LKW35,2287.92,2676.02,5.2,0.1,11.38
185,LKW36,2823.39,2325.0,0.0,-54.81,10.19
185,LKW37,1608.76,582.71,13.89,-22.29,9.29
185,LKW38,2022.77,1738.01,13.89,-33.42,7.9
185,LKW39,1583.16,1107.07,7.81,-34.69,8.01
185,LKW40,1401.71,1896.73,0.0,-4.17,7.92
185,LKW41,1709.89,2874.51,13.89,-38.46,9.59
185,LKW42,1664.49,2906.49,13.89,-38.46,11.66
185,LKW43,1140.05,1699.21,13.89,-82.6,11.75
185,LKW44,1148.65,1743.88,13.89,-260.18,8.8
185,LKW45,1476.44,1182.96,0.0,-36.84,8.91
185,LKW46,1512.17,3027.49,13.89,-38.46,7.07
185,LKW47,561.72,1057.7,13.89,2.23,10.53
185,LKW48,2508.56,1554.89,0.0,-168.17,10.11
185,LKW49,2213.36,2673.46,0.0,-12.11,9.66
185,LKW5,1895.4,1361.09,3.9,50.66,11.27
185,LKW50,1043.98,1795.07,8.33,0.0,10.73
185,LKW51,1427.91,1217.72,13.87,-41.64,7.16
185,LKW52,2422.96,1006.63,13.89,-115.84,8.55
185,LKW7,1467.16,3079.58,13.89,-218.46,11.67
185,PKW1,2137.63,1695.25,13.89,-26.22,4.77
185,PKW1000,3041.16,759.5,13.89,-194.77,5.05
185,PKW1001,2691.69,522.52,13.42,-201.56,5.36
185,PKW1002,1290.48,1363.83,0.66,-232.58,6.37
185,PKW1003,2787.84,3224.99,13.89,-88.68,3.96
185,PKW1004,2405.78,971.15,13.89,-115.84,6.14
185,PKW1005,2824.09,2139.86,13.89,70.08,3.62
185,PKW1006,3052.96,749.78,13.89,-194.77,6.99
185,PKW1007,2001.72,1995.96,13.89,-137.3,4.04
185,PKW1008,3060.11,754.51,13.19,-194.77,6.53
185,PKW1009,2181.15,3059.4,13.89,-56.79,4.7
185,PKW101,1350.97,761.75,13.89,-219.33,5.39
185,PKW1010,2500.56,2616.47,13.89,-38.12,6.12
185,PKW1011,1292.92,3201.65,13.89,-38.46,5.08
185,PKW1012,337.41,1052.18,13.89,2.23,3.96
185,PKW1013,337.54,1048.98,13.89,2.23,4.7
185,PKW1014,337.66,1045.79,13.89,2.23,4.94
185,PKW1015,2200.43,2788.09,13.89,-49.36,5.83
185,PKW1016,2863.16,1745.5,13.89,-179.74,5.14
185,PKW1017,2198.72,1765.79,13.89,50.22,5.29
185,PKW1018,2783.68,3266.56,13.89,-88.68,4.87
185,PKW1019,3081.93,748.76,13.68,-194.77,6.2
185,PKW1020,2022.14,2014.8,13.89,-137.3,6.08
185,PKW1021,2733.17,1797.25,13.89,78.16,5.82
185,PKW1022,1271.16,3218.93,13.89,-38.46,4.71
185,PKW1023,2879.42,1745.57,11.52,-179.74,3.94
185,PKW1024,3184.16,2046.7,13.89,-205.28,3.98
185,PKW1025,3094.08,742.25,13.89,-194.77,6.93
185,PKW1026,1146.55,1674.42,13.89,-82.61,4.89
185,PKW1027,2122.27,1031.29,10.47,-193.46,5.65
185,PKW1028,2270.96,1620.12,13.89,-222.02,5.21
185,PKW1029,1719.69,1089.32,13.89,-195.17,3.67
185,PKW1030,2402.83,1663.32,13.89,2.17,5.76
185,PKW1031,992.76,1596.37,8.33,16.1,6.82
185,PKW1032,1780.35,1133.02,13.89,75.59,5.59
185,PKW104,3890.86,1936.19,13.89,-3.65,4.14
185,PKW108,1887.31,1366.25,13.0,-124.28,4.5
185,PKW112,2375.07,919.84,10.68,-17.94,4.55
185,PKW115,2148.75,1775.75,0.0,-137.09,5.62
185,PKW116,1487.49,3067.52,13.89,-218.46,4.52
185,PKW117,2154.32,1780.93,0.0,-137.09,5.92
185,PKW118,1428.01,1255.13,13.89,-215.74,5.53
185,PKW12,1399.75,725.92,13.89,-219.33,5.8
185,PKW120,1623.96,2959.12,13.89,-218.46,5.05
185,PKW126,2197.7,978.82,13.89,-16.88,6.68
185,PKW128,2653.89,2532.79,13.89,-218.66,4.77
185,PKW129,1144.6,1831.74,0.0,-260.58,6.27
185,PKW13,1925.58,1421.84,13.89,62.23,4.81
185,PKW130,2199.61,984.93,13.89,-16.88,6.82
185,PKW132,2182.56,986.76,13.89,-16.86,5.61
185,PKW133,3896.06,1932.64,13.89,-3.65,4.29
185,PKW135,1317.88,788.87,13.89,-219.33,5.17
185,PKW136,2855.7,2335.74,13.89,-233.23,3.79
185,PKW137,2563.34,1992.1,13.89,8.5,4.64
185,PKW138,1921.58,2550.02,13.89,69.72,3.67
185,PKW140,1443.88,3102.17,13.89,-218.46,3.95
185,PKW144,2162.06,992.36,13.85,-14.19,5.15
185,PKW151,2767.48,2400.75,0.0,-42.31,5.16
185,PKW155,3874.34,1934.03,13.89,-3.65,5.0
185,PKW156,2462.27,1641.9,13.89,-250.59,5.72
185,PKW157,3919.17,1927.96,13.89,-3.65,5.62
185,PKW158,2773.03,2395.7,0.0,-42.31,5.69
185,PKW160,1990.35,1525.82,13.89,-125.56,6.53
185,PKW162,1147.26,1815.42,5.69,-261.47,5.98
185,PKW163,1440.45,1222.6,0.0,-172.84,3.79
185,PKW165,3876.47,1930.69,13.89,-3.65,3.85
185,PKW166,2283.01,2672.81,7.8,0.12,4.05
185,PKW167,1622.3,1077.44,13.05,-19.38,6.55
185,PKW168,2095.83,1705.38,13.21,-12.1,6.19
185,PKW169,1548.76,1153.73,11.21,-210.65,4.54
185,PKW170,1949.46,2615.44,0.0,68.99,6.47
185,PKW177,2633.63,829.38,13.89,-15.16,6.37
185,PKW179,1384.06,734.63,13.89,-219.33,6.77
185,PKW180,1704.1,1561.49,13.89,-117.52,4.27
185,PKW181,1968.66,2658.02,0.0,64.88,4.93
185,PKW182,1555.42,742.18,13.89,-132.7,6.21
185,PKW183,1257.14,1408.23,5.9,-234.19,5.12
185,PKW185,698.85,1072.65,13.89,-177.77,5.13
185,PKW189,2294.79,946.58,13.89,-18.45,6.45
185,PKW192,2821.57,2591.5,13.89,-268.75,4.21
185,PKW193,1426.97,3115.6,13.89,-218.46,4.41
185,PKW195,1273.46,1386.08,7.8,-232.58,5.33
185,PKW197,1233.79,1446.35,13.89,-235.43,5.02
185,PKW2,2378.27,883.67,13.84,-129.46,4.53
185,PKW200,1931.97,2568.88,13.89,69.7,6.38
185,PKW202,1928.4,1420.32,13.89,62.21,4.43
185,PKW203,2873.8,2310.82,13.89,-257.4,3.67
185,PKW205,1639.88,1075.65,13.89,-16.22,4.13
185,PKW206,2469.53,1621.78,13.89,-249.88,4.52
185,PKW208,2317.52,942.35,13.89,-18.68,5.6
185,PKW21,1129.87,1867.25,7.8,-246.42,6.35
185,PKW210,2141.39,1718.93,9.56,23.81,5.51
185,PKW211,2355.15,926.29,10.77,-17.94,6.76
185,PKW212,1613.33,1885.8,0.0,-10.24,5.71
185,PKW217,2335.18,965.22,13.89,-197.69,4.07
185,PKW220,2161.06,989.32,13.89,-14.19,5.87
185,PKW221,2632.21,2546.03,13.89,-218.66,5.88
185,PKW224,1631.71,1117.46,13.89,-195.97,5.22
185,PKW225,2496.82,525.44,13.89,3.72,4.22
185,PKW226,1915.63,1402.89,13.0,62.41,6.39
185,PKW228,1605.95,1887.13,0.0,-10.24,5.7
185,PKW229,2150.34,998.63,13.89,-14.18,5.81
185,PKW230,1671.85,1877.03,13.49,-197.73,6.97
185,PKW231,1392.83,1099.64,13.89,-177.77,3.96
185,PKW233,2871.56,2282.43,13.89,76.46,6.27
185,PKW24,2432.4,903.53,13.89,-18.82,6.97
185,PKW240,1946.47,2616.59,0.0,68.99,6.53
185,PKW242,2557.55,849.77,5.2,-25.59,6.25
185,PKW243,1569.29,1296.75,13.89,63.53,5.28
185,PKW244,2366.22,2081.53,13.89,-246.5,6.35
185,PKW245,2581.59,1991.6,11.95,8.5,5.81
185,PKW249,2342.77,2676.24,13.89,-0.53,6.01
185,PKW251,2075.56,1710.82,10.84,-19.74,5.49
185,PKW252,1658.03,2932.06,13.89,-218.46,5.64
185,PKW253,1919.35,2524.45,13.89,70.8,6.6
185,PKW254,1886.89,1350.7,2.6,50.66,3.65
185,PKW255,1435.71,1098.1,13.89,-177.77,4.9
185,PKW256,2678.51,947.72,5.2,72.65,5.66
185,PKW257,2342.73,2673.04,13.89,-0.53,4.33
185,PKW259,1819.5,1065.99,13.89,-193.25,6.51
185,PKW260,1877.87,2407.65,13.89,-100.24,6.66
185,PKW261,1534.16,1162.49,0.0,-210.95,6.79
185,PKW262,2455.25,519.19,13.89,34.13,5.37
185,PKW264,1790.23,1721.44,13.89,62.89,4.24
185,PKW265,2321.37,2676.35,13.0,1.54,3.79
185,PKW266,1880.51,1342.93,1.3,50.66,6.74
185,PKW267,3859.32,1938.2,13.89,-3.65,4.67
185,PKW268,1695.47,603.9,13.89,-174.63,6.45
185,PKW271,2822.41,2315.29,0.0,-54.81,3.74
185,PKW277,1853.09,1021.82,13.89,-3.29,4.31
185,PKW278,1674.67,597.56,13.89,-161.43,6.28
185,PKW280,1971.3,2648.58,0.0,64.89,4.53
185,PKW281,2826.7,2309.21,0.0,-54.81,6.24
185,PKW282,1652.13,1111.3,13.89,-198.39,5.17
185,PKW283,1874.96,1336.15,0.0,58.19,5.31
185,PKW284,1862.4,1027.68,13.89,-3.42,5.07
185,PKW285,1707.51,1861.84,13.89,-18.41,3.62
185,PKW287,1421.48,3115.88,13.89,-218.46,5.29
185,PKW288,2260.87,2682.28,13.89,-179.61,4.28
185,PKW289,2920.79,1994.94,13.89,-3.65,6.27
185,PKW290,2676.27,934.73,2.6,58.62,4.39
185,PKW292,1539.86,1170.26,0.0,-210.96,4.11
