time,vehicle_id,x,y,speed,angle,power
438,LKW100,2152.78,1016.51,13.89,-195.56,7.03
438,LKW101,1446.69,1088.93,11.4,2.23,7.41
438,LKW102,1946.21,1926.22,0.0,46.39,8.17
438,LKW103,2175.37,1010.22,13.89,-196.11,11.59
438,LKW104,1088.56,1991.92,13.89,-255.61,7.76
438,LKW106,1323.49,1304.47,13.89,-56.46,9.37
438,LKW107,1276.61,1371.44,13.89,-52.59,9.25
438,LKW108,1914.1,2478.89,0.33,-215.42,8.23
438,LKW109,2894.98,2267.94,0.0,-251.91,7.75
438,LKW110,1210.22,1462.66,13.89,-54.0,7.37
438,LKW111,1901.31,1044.65,13.89,-185.98,7.28
438,LKW112,2800.4,2681.33,13.89,-88.68,11.76
438,LKW113,867.19,1066.38,13.89,2.23,11.83
438,LKW114,1129.68,1745.9,13.89,-71.45,9.12
438,LKW115,770.03,1062.61,13.89,2.23,11.6
438,LKW116,2704.73,848.25,13.14,-203.85,8.37
438,LKW117,2791.75,2917.08,13.89,-88.68,11.17
438,LKW118,1170.68,1561.24,13.89,-253.37,9.37
438,LKW119,2069.56,477.2,3.98,-92.83,11.9
438,LKW120,1092.09,1926.68,13.89,-75.61,9.64
438,LKW121,1405.32,3116.45,13.89,-38.46,7.57
438,LKW122,2633.5,548.95,13.89,-201.56,11.26
438,LKW123,1063.76,2062.82,13.89,-75.61,10.73
438,LKW124,2025.31,1081.13,8.33,-85.93,7.34
438,LKW33,2601.33,853.05,0.0,-7.64,8.93
438,LKW54,2547.55,854.56,0.0,-25.59,8.05
438,LKW58,2784.3,1732.34,13.89,0.26,9.84
438,LKW61,1836.34,1788.25,0.0,51.25,10.24
438,LKW62,1692.41,1060.67,8.92,-18.37,8.38
438,LKW64,1859.85,1833.52,0.0,-125.0,7.28
438,LKW66,1157.05,1624.8,9.87,-259.58,7.84
438,LKW69,2521.57,871.9,0.0,-19.28,11.39
438,LKW72,2591.9,854.32,0.0,-9.91,7.08
438,LKW74,1266.9,3242.76,13.89,-218.46,11.13
438,LKW76,2657.87,509.7,13.89,-21.98,10.55
438,LKW78,2270.68,961.37,13.34,-18.43,8.91
438,LKW80,1289.89,1369.88,10.62,-232.58,10.27
438,LKW82,2517.52,866.54,0.0,-19.28,11.71
438,LKW83,2798.44,2352.35,13.89,-72.72,9.88
438,LKW85,1975.01,2656.49,1.3,64.88,10.24
438,LKW87,1715.65,1053.76,1.3,-16.41,8.7
438,LKW90,2627.19,518.63,13.89,-21.98,10.88
438,LKW91,2020.65,1739.72,13.89,-30.22,10.17
438,LKW93,1254.22,1417.74,1.87,-234.19,11.25
438,LKW94,2061.17,1729.5,12.56,-20.89,7.99
438,LKW95,1549.49,1101.11,0.0,6.69,10.63
438,LKW96,2028.28,1861.55,2.6,-220.22,10.13
438,LKW97,2801.09,2376.69,13.89,-98.02,8.81
438,LKW98,2599.21,843.09,0.0,-11.07,8.47
438,LKW99,1901.61,505.11,13.89,-207.89,11.59
438,PKW1011,1562.19,1289.67,13.89,-116.49,5.08
438,PKW1026,2535.75,863.64,0.0,-19.85,4.89
438,PKW1031,1649.69,1877.62,0.0,-28.71,6.82
438,PKW1034,1145.74,1824.85,6.55,-260.58,4.3
438,PKW1041,1143.4,1838.96,6.55,-260.58,6.08
438,PKW1043,2475.35,624.84,0.0,-117.75,4.01
438,PKW1053,1665.03,1107.34,13.89,-195.02,3.54
438,PKW1064,1534.85,1173.68,13.89,-215.01,6.74
438,PKW1073,1717.83,2884.55,13.89,-218.46,3.83
438,PKW1089,1147.98,1810.66,6.55,-261.47,5.51
438,PKW1100,2832.83,1732.56,13.89,0.26,4.78
438,PKW1103,1147.65,1861.89,6.55,7.93,5.67
438,PKW1105,2456.09,1662.88,8.58,-260.6,4.55
438,PKW1115,1551.91,1159.3,13.89,-210.73,4.91
438,PKW1116,1960.99,426.76,6.19,-16.75,3.73
438,PKW1117,1094.0,2009.38,13.89,-255.61,6.59
438,PKW1120,1732.58,2868.75,13.89,-218.46,4.67
438,PKW1128,1749.4,2855.39,13.89,-218.46,3.6
438,PKW1132,2549.23,860.85,0.0,-25.58,6.47
438,PKW1135,2528.67,866.11,0.0,-18.52,5.94
438,PKW1140,662.83,1068.04,13.89,-177.77,6.33
438,PKW1142,2261.8,1842.19,13.89,43.05,4.07
438,PKW1146,1962.28,2644.4,0.0,64.88,3.63
438,PKW1147,1571.95,1308.71,13.89,-117.66,4.63
438,PKW1148,1115.63,1887.78,13.89,-249.36,6.47
438,PKW1151,1972.67,2659.01,2.6,64.77,6.15
438,PKW1159,2236.45,1813.23,13.89,45.41,4.37
438,PKW1161,1085.58,2029.3,13.89,-255.61,4.95
438,PKW1164,1764.75,2847.28,13.89,-218.46,4.74
438,PKW1165,684.21,1068.87,13.89,-177.77,5.88
438,PKW117,1141.06,1853.06,6.55,-260.62,5.92
438,PKW1172,1903.13,1373.82,0.0,60.21,5.37
438,PKW1175,1946.36,2594.47,13.89,53.31,6.87
438,PKW1179,2864.11,2261.71,0.0,64.64,5.17
438,PKW1183,2521.53,868.53,0.0,-19.27,3.8
438,PKW1186,1903.75,1400.9,0.0,-117.63,5.72
438,PKW1188,2861.09,2262.82,0.0,64.79,3.99
