time,vehicle_id,x,y,speed,angle,power
684,LKW109,1795.13,2823.15,13.89,-218.46,7.75
684,LKW116,1131.58,1851.54,0.0,-260.57,8.37
684,LKW122,2561.21,1222.09,2.04,-235.03,11.26
684,LKW130,2323.69,2682.77,6.46,-180.31,9.27
684,LKW138,2569.76,847.86,0.0,-23.13,10.97
684,LKW139,928.05,1081.56,13.89,-177.77,9.27
684,LKW140,1069.45,2105.02,13.89,-255.61,9.08
684,LKW145,2675.96,940.38,0.0,58.63,11.65
684,LKW148,1492.29,1208.68,12.43,-213.16,8.05
684,LKW153,2760.38,2062.69,1.3,-113.4,7.57
684,LKW154,1519.51,1206.39,12.72,-262.92,7.77
684,LKW155,2476.25,626.63,5.2,-118.9,10.3
684,LKW156,1872.07,2287.61,13.89,84.81,7.95
684,LKW157,1859.89,2223.12,13.89,-89.17,9.57
684,LKW158,2610.14,823.62,0.0,57.28,11.27
684,LKW159,2789.81,2129.55,1.04,-109.52,9.26
684,LKW160,1466.55,1098.02,0.0,15.27,8.93
684,LKW161,2211.18,439.31,9.89,-4.35,8.83
684,LKW162,1862.84,2240.53,13.69,-269.17,11.52
684,LKW164,2767.77,2079.88,0.0,-113.15,11.08
684,LKW165,1876.12,1807.31,10.4,-8.0,9.3
684,LKW166,2861.72,2320.97,13.89,-237.68,7.89
684,LKW167,2864.32,2036.33,13.89,-184.01,7.15
684,LKW168,2648.28,868.0,0.0,-196.54,9.15
684,LKW169,2577.95,847.84,0.0,-23.12,9.23
684,LKW170,1942.78,1019.68,11.94,-3.42,8.05
684,LKW171,1397.54,1090.22,0.0,2.23,11.97
684,LKW172,1402.56,1230.98,2.57,-37.45,10.36
684,LKW173,2005.08,1012.75,5.2,-3.42,11.66
684,LKW174,2078.13,2683.66,13.89,-3.11,9.31
684,LKW175,2671.87,860.99,0.0,-196.54,11.82
684,LKW176,2766.05,2393.4,2.6,-42.31,8.6
684,LKW177,1758.33,1844.21,13.89,-23.92,10.3
684,LKW178,2894.37,2269.62,10.4,-251.44,11.72
684,LKW179,1532.59,1143.18,11.42,-36.59,10.82
684,LKW180,2756.39,2410.85,0.0,-42.31,10.59
684,LKW181,2696.26,847.22,0.0,-195.12,7.9
684,LKW182,2937.45,2188.73,0.0,-240.57,7.53
684,LKW183,2209.2,981.87,13.89,-18.03,9.13
684,LKW184,2743.74,2422.37,0.0,-42.31,9.42
684,LKW185,1631.85,2932.41,13.89,-38.46,8.1
684,LKW186,2057.57,1047.64,6.5,-186.6,11.7
684,LKW187,2083.69,1040.13,3.9,-190.35,9.7
684,LKW188,3916.31,1965.89,13.88,-184.0,11.28
684,LKW189,2304.01,2871.69,13.89,-56.79,10.07
684,LKW190,1092.09,1926.68,13.89,-75.61,8.83
684,LKW191,1245.26,1430.14,3.9,-234.11,10.55
684,LKW192,2983.78,768.02,13.89,-194.77,10.87
684,LKW193,1263.29,1405.17,1.09,-234.19,10.12
684,LKW194,3078.61,746.33,13.89,-194.77,9.56
684,PKW1186,1649.69,1877.62,0.0,-28.71,5.72
684,PKW1258,2157.7,437.6,13.88,9.81,5.44
684,PKW1290,1482.45,3071.53,13.89,-218.46,4.41
684,PKW1375,2663.2,913.3,0.0,58.62,6.34
684,PKW1385,1499.2,3058.23,13.89,-218.46,3.94
684,PKW1396,1497.27,3055.67,13.89,-218.46,4.06
684,PKW1433,1440.45,1222.6,0.0,-172.84,4.38
684,PKW1484,1515.94,3044.92,13.89,-218.46,5.66
684,PKW1691,1514.02,3042.36,13.89,-218.46,3.57
684,PKW1764,1938.95,2587.76,0.0,69.7,6.94
684,PKW1766,1589.28,1890.14,13.89,-10.24,5.97
684,PKW1805,1501.62,1171.05,0.0,-160.02,4.54
684,PKW1810,1889.95,2421.64,13.89,82.11,6.12
684,PKW1813,2519.55,869.22,0.0,-19.27,4.37
684,PKW1823,1341.03,3183.87,13.89,-218.46,5.9
684,PKW1889,1709.46,1088.79,13.89,-195.18,4.22
684,PKW1914,1323.32,3197.93,13.89,-218.46,5.89
684,PKW1916,2764.77,2072.87,0.0,-113.15,5.86
684,PKW1918,1641.0,1880.8,6.38,-10.24,5.67
684,PKW2026,2839.07,2241.51,13.89,-108.93,5.45
684,PKW2037,1264.8,1397.6,0.0,-234.01,4.03
684,PKW2039,2879.05,2290.64,0.0,4.35,5.79
684,PKW2065,2667.1,925.85,0.0,58.63,4.26
684,PKW2089,1532.69,3031.62,13.89,-218.46,6.88
684,PKW2101,1058.33,2135.52,13.89,-255.61,5.15
684,PKW2103,1064.44,2111.69,13.89,-255.61,6.75
684,PKW2109,1075.29,2082.27,13.89,-255.61,3.91
684,PKW2118,2599.21,843.09,0.0,-11.07,3.7
684,PKW2135,2575.36,841.98,0.0,-23.13,4.16
684,PKW2138,2591.19,841.4,0.0,-11.07,4.4
684,PKW2147,1953.44,1472.68,13.89,-124.66,4.36
684,PKW2164,2766.94,2069.82,0.0,-113.16,6.7
684,PKW2165,2762.97,2060.49,2.6,-112.99,3.84
684,PKW2175,1676.43,1875.56,0.93,-198.41,3.98
684,PKW2177,2861.55,2271.9,13.89,-37.4,6.9
684,PKW2179,1732.55,2872.86,13.89,-218.46,6.39
684,PKW2186,2828.4,2222.67,13.89,-112.21,4.1
684,PKW2207,2701.21,1800.13,13.89,-100.4,5.21
684,PKW2213,2706.44,1828.58,13.89,-100.4,5.84
684,PKW2218,2430.37,1946.88,7.8,35.45,5.23
684,PKW2228,1985.98,1525.19,13.89,-125.51,3.88
684,PKW2231,2711.66,1857.03,13.89,-100.4,6.6
684,PKW2232,1965.76,2659.38,0.0,64.88,3.56
684,PKW2241,2561.32,847.98,0.0,-25.47,6.96
684,PKW2243,1208.98,1895.2,13.89,-171.27,5.11
684,PKW2245,2871.6,2290.44,0.0,-4.09,5.53
684,PKW2247,453.29,1063.09,13.89,-177.77,5.36
684,PKW2252,3170.25,1975.79,13.89,-3.65,6.94
684,PKW2260,1935.97,2471.19,10.4,-215.43,4.86
684,PKW2262,1712.71,1047.94,0.0,-16.5,6.7
684,PKW2269,2568.34,844.98,0.0,-23.13,6.23
684,PKW2277,1964.36,1932.1,9.53,-236.4,4.38
684,PKW2279,1968.66,2658.02,0.0,64.88,6.05
684,PKW2285,2583.83,842.84,0.0,-12.62,6.4
684,PKW2287,2569.28,851.54,0.0,-23.12,4.93
684,PKW2288,1951.61,1934.4,0.11,-170.95,6.94
684,PKW2289,2892.26,2215.29,13.89,-69.07,5.04
684,PKW2290,1937.61,2466.1,10.0,-215.42,5.77
684,PKW2303,2884.61,2235.27,13.89,-69.07,4.81
684,PKW2304,2011.39,1560.99,13.89,-124.49,3.7
684,PKW2307,1967.72,2444.68,13.89,-215.42,6.55
684,PKW2311,1905.43,2494.68,13.89,64.94,4.72
684,PKW2320,1581.22,773.67,13.89,-117.28,4.32
684,PKW2321,1115.67,1631.32,8.33,-170.33,5.71
684,PKW2323,1951.87,2455.95,11.95,-215.42,6.2
684,PKW2325,1956.37,2456.68,10.65,-215.43,6.92
684,PKW2332,389.17,1060.6,13.89,-177.77,6.28
684,PKW2336,560.17,1067.25,13.89,-177.77,5.94
684,PKW2348,1984.63,2432.44,13.89,-216.68,4.68
684,PKW2349,1070.59,2087.72,13.89,-255.61,4.12
684,PKW2357,474.67,1063.93,13.89,-177.77,3.61
684,PKW2359,2576.65,844.92,0.0,-23.13,4.29
684,PKW2360,1959.66,1944.87,13.89,-213.02,6.5
684,PKW2361,2021.63,2770.86,13.89,69.68,5.18
684,PKW2362,2895.39,2216.07,13.89,-69.07,5.72
684,PKW2367,2313.73,2682.55,0.0,-178.46,6.19
684,PKW2372,325.04,1058.11,13.89,-177.77,4.2
684,PKW2374,410.54,1061.43,13.89,-177.77,6.56
684,PKW2378,1726.47,1090.94,12.82,-187.85,6.14
684,PKW2383,367.79,1059.77,13.89,-177.77,5.63
684,PKW2386,1530.77,3029.06,13.89,-218.46,5.53
684,PKW2387,1230.01,1898.97,13.89,-168.96,6.11
684,PKW2390,1982.72,2429.88,11.95,-216.69,4.36
684,PKW2395,1834.18,2792.13,13.89,-218.46,6.36
684,PKW2398,2034.63,1594.81,13.89,-124.49,3.97
684,PKW2405,1147.72,1690.09,13.83,-262.42,4.44
684,PKW2411,431.92,1062.26,13.89,-177.77,5.58
684,PKW2417,1962.73,426.3,0.59,-16.02,4.3
684,PKW2420,2136.49,434.55,13.86,4.59,5.96
684,PKW2424,1150.15,1734.17,13.88,87.86,5.92
684,PKW2430,1941.05,1920.79,0.0,46.39,4.57
684,PKW2431,1705.47,1050.08,0.15,-16.5,6.06
684,PKW2436,1146.67,1755.33,13.89,-260.18,5.74
684,PKW2439,3255.78,1970.33,13.89,-3.65,5.24
684,PKW2441,2868.67,2273.49,13.89,-38.33,4.27
684,PKW2446,2571.01,1194.49,2.6,-261.43,6.07
684,PKW2452,1997.39,426.08,5.79,15.02,6.54
684,PKW2453,1157.09,1090.47,13.89,-177.77,5.7
684,PKW2457,2864.11,2290.97,0.0,-4.09,6.01
684,PKW2459,1668.33,1106.45,13.89,-195.02,6.0
684,PKW2465,2452.84,1873.66,13.33,-267.39,6.97
684,PKW2466,2835.15,2302.63,12.56,-55.68,4.23
684,PKW2468,2090.34,1720.12,5.2,-10.17,3.74
684,PKW2481,2011.0,2692.66,0.0,-185.58,3.82
684,PKW2483,1946.21,1926.22,0.0,46.39,6.4
684,PKW2485,2001.79,2419.67,11.95,-216.68,4.78
684,PKW2487,1570.12,883.66,13.89,-66.26,6.38
684,PKW2494,2572.51,1184.58,0.0,-261.36,4.85
684,PKW2500,1973.9,1929.34,13.89,-235.93,6.03
684,PKW2504,1080.71,2061.14,13.89,-255.61,4.66
684,PKW2506,1971.16,2446.16,11.95,-215.43,5.76
684,PKW2512,1250.94,1903.32,13.89,-168.06,4.11
684,PKW2515,1998.32,2418.26,13.89,-216.69,3.69
684,PKW2522,1140.86,1854.33,0.0,-260.64,3.61
684,PKW2525,517.42,1065.59,13.89,-177.77,4.02
684,PKW2527,1864.4,2153.28,13.89,-268.35,3.81
684,PKW2531,2769.91,2076.76,0.0,-113.16,5.7
684,PKW2532,2856.84,2292.1,0.0,-34.86,4.91
684,PKW2533,2719.75,2435.55,8.61,-39.34,5.24
684,PKW2536,1086.03,2040.42,13.89,-255.61,5.16
684,PKW2545,2736.64,2428.83,0.0,-42.31,5.36
684,PKW2548,2111.99,433.8,13.89,-0.67,4.55
