time,vehicle_id,x,y,speed,angle,power
633,LKW109,2324.83,2682.77,2.6,-180.31,7.75
633,LKW116,1280.36,1377.06,5.58,-232.58,8.37
633,LKW117,3088.75,2063.53,13.89,-24.83,11.17
633,LKW122,2629.92,858.61,10.4,60.59,11.26
633,LKW125,759.91,1075.02,13.89,-177.77,9.57
633,LKW126,1061.87,2095.95,13.89,-255.61,11.82
633,LKW128,2807.71,3224.42,13.89,-268.75,9.45
633,LKW129,2290.2,2672.81,3.9,0.05,11.82
633,LKW130,2872.26,2306.92,10.4,-263.02,9.27
633,LKW136,1748.18,2000.99,13.89,-161.65,10.03
633,LKW138,2569.76,847.86,0.0,-23.13,10.97
633,LKW139,1470.85,1125.55,0.0,-116.93,9.27
633,LKW140,1141.88,1889.98,0.0,-173.31,9.08
633,LKW142,1734.97,2866.85,13.89,-218.46,7.2
633,LKW145,2566.7,752.77,0.0,63.5,11.65
633,LKW146,1895.77,1019.27,13.89,-3.42,8.95
633,LKW148,2011.64,1042.67,7.41,-177.96,8.05
633,LKW149,1072.81,2066.18,13.89,-255.61,10.66
633,LKW152,2172.72,439.17,13.26,4.78,11.07
633,LKW153,2760.93,2063.89,0.0,-113.15,7.57
633,LKW154,2056.06,1047.72,11.7,-185.14,7.77
633,LKW155,2482.55,637.99,0.0,-119.19,10.3
633,LKW156,1970.42,1934.49,0.0,-235.98,7.95
633,LKW157,1917.88,2705.91,0.0,-34.52,9.57
633,LKW158,2552.36,724.02,0.0,63.5,11.27
633,LKW159,2886.83,2312.69,0.0,-143.5,9.26
633,LKW160,1283.32,1088.98,13.89,2.23,8.93
633,LKW161,1662.08,573.71,0.0,-29.7,8.83
633,LKW162,1979.96,1920.4,0.0,-237.48,11.52
633,LKW163,1220.49,1424.26,8.14,-135.88,10.76
633,LKW164,2776.75,2093.33,10.29,-110.07,11.08
633,LKW165,1620.71,1884.46,0.0,-10.24,9.3
633,LKW166,2899.77,2245.46,0.0,-243.71,7.89
633,LKW167,3571.21,1990.05,13.89,-184.0,7.15
633,LKW168,2648.28,868.0,0.0,-196.54,9.15
633,LKW169,2577.95,847.84,0.0,-23.12,9.23
633,LKW170,2054.59,1041.4,13.21,-184.08,8.05
633,LKW171,742.27,1061.53,13.89,2.23,11.97
633,LKW172,1106.76,1827.19,13.89,-73.09,10.36
633,LKW173,1537.47,1135.59,2.6,-36.52,11.66
633,LKW174,1494.27,3049.87,13.89,-38.46,9.31
633,LKW175,2863.71,802.98,13.89,-194.77,11.82
633,LKW176,2618.23,2516.62,13.89,-39.77,8.6
633,LKW177,1421.87,1926.09,0.0,-97.73,10.3
633,LKW178,3106.17,2083.53,13.89,-205.28,11.72
633,LKW179,1348.12,1193.25,13.89,9.8,10.82
633,PKW1179,2004.48,2702.94,0.0,-185.58,5.17
633,PKW1186,1261.85,1885.47,13.89,11.67,5.72
633,PKW1188,1369.32,3157.31,13.89,-218.46,3.99
633,PKW1222,3737.81,1942.75,13.89,-3.65,5.58
633,PKW1251,2554.75,1339.78,13.89,-246.57,6.26
633,PKW1258,1645.95,578.27,0.0,-5.73,5.44
633,PKW1290,2004.17,2699.76,0.0,-185.58,4.41
633,PKW1375,2594.48,857.21,0.0,-7.48,6.34
633,PKW1385,2011.93,2702.22,0.0,-185.58,3.94
633,PKW1388,3737.62,1939.56,13.89,-3.65,3.7
633,PKW1395,1661.37,2929.4,13.89,-218.46,3.74
633,PKW1396,2011.63,2699.03,0.0,-185.58,4.06
633,PKW1433,1752.76,1098.29,2.6,-125.04,4.38
633,PKW1484,2019.39,2701.49,0.0,-185.58,5.66
633,PKW1531,413.9,1058.36,13.89,-177.77,6.45
633,PKW1671,2322.94,423.98,12.89,-41.06,4.0
633,PKW1672,1386.09,3148.07,13.89,-218.46,4.46
633,PKW1691,2019.09,2698.3,0.0,-185.58,3.57
633,PKW1710,2606.0,1331.31,13.89,15.4,5.11
633,PKW1764,1874.86,2318.35,0.0,84.86,6.94
633,PKW1766,1143.26,1839.78,6.94,-260.58,5.97
633,PKW1805,1758.34,1106.61,0.0,-122.69,4.54
633,PKW1810,1838.97,1805.58,5.2,-7.58,6.12
633,PKW1813,2202.5,980.71,13.89,-16.86,4.37
633,PKW1823,1895.64,2743.3,13.89,-218.46,5.9
633,PKW1876,2720.37,1904.51,13.89,-100.4,3.64
633,PKW1881,3823.4,1940.5,13.89,-3.65,6.05
633,PKW1889,1903.61,1400.64,5.2,-117.63,4.22
633,PKW1914,1877.93,2757.37,13.89,-218.46,5.89
633,PKW1916,2764.77,2072.87,1.22,-113.15,5.86
633,PKW1918,1170.24,1866.55,11.75,11.67,5.67
633,PKW1929,1231.2,1429.72,5.2,-153.84,3.85
633,PKW1946,2732.63,2008.06,0.0,-3.03,5.08
633,PKW1962,1639.02,2943.06,13.89,-218.46,5.95
633,PKW1975,2034.29,2700.03,0.0,-185.58,3.6
633,PKW1980,1056.1,2144.21,13.89,-255.61,4.13
