time,vehicle_id,x,y,speed,angle,power
461,LKW100,1839.23,1058.77,13.89,-190.8,7.03
461,LKW101,1722.72,1045.46,13.89,-13.54,7.41
461,LKW102,1946.21,1926.22,0.0,46.39,8.17
461,LKW103,1862.45,1055.14,13.89,-187.08,11.59
461,LKW106,1468.63,1184.81,0.0,-36.52,9.37
461,LKW107,1460.78,1190.41,0.0,-32.78,9.25
461,LKW108,1864.66,2312.15,13.89,-95.14,8.23
461,LKW109,2894.98,2267.94,0.0,-251.91,7.75
461,LKW110,1389.89,1244.72,8.28,-37.45,7.37
461,LKW111,1621.8,1121.63,10.64,-204.51,7.28
461,LKW112,2798.71,2361.91,13.89,-79.86,11.76
461,LKW113,1186.42,1078.8,13.89,2.23,11.83
461,LKW114,1222.08,1446.34,13.89,-54.0,9.12
461,LKW115,1089.26,1075.02,13.89,2.23,11.6
461,LKW116,2684.23,857.32,0.0,-200.3,8.37
461,LKW117,2799.14,2597.5,13.89,-88.68,11.17
461,LKW118,1140.86,1854.33,2.24,-260.62,9.37
461,LKW119,2069.56,477.2,0.0,-92.83,11.9
461,LKW120,1152.04,1616.68,13.89,-79.58,9.64
461,LKW121,1657.39,2920.3,13.89,-38.46,7.57
461,LKW122,2519.44,594.03,1.3,-201.56,11.26
461,LKW123,1132.37,1861.94,10.4,-22.61,10.73
461,LKW124,2026.78,1053.88,0.0,-86.67,7.34
461,LKW125,1667.31,1893.06,0.0,-102.88,9.57
461,LKW126,2223.73,1001.64,7.85,-198.22,11.82
461,LKW127,1699.63,654.24,8.33,-100.91,10.73
461,LKW128,3070.92,2107.25,13.72,-205.28,9.45
461,LKW129,1340.05,3168.3,13.89,-38.46,11.82
461,LKW130,2745.28,1839.43,13.89,78.16,9.27
461,LKW131,2154.54,3105.88,13.89,-56.79,8.13
461,LKW33,2732.95,939.32,13.47,-11.77,8.93
461,LKW54,2547.55,854.56,0.0,-25.59,8.05
461,LKW61,1836.34,1788.25,0.0,51.25,10.24
461,LKW62,1928.72,1023.72,13.88,-3.42,8.38
