time,hex_id,num_vehicles,avg_speed,avg_sin,avg_cos,weather,label
2124,2_3,7,7.937142857142858,0.33849015691898465,0.48051515016879837,1.0,2
2124,2_4,6,9.26,0.3418463624492157,0.4066947251154804,1.0,2
2124,2_5,4,6.03,-0.4309164308199522,0.6580518727615393,1.0,1
2124,3_1,2,13.89,-0.0009884666209663273,0.00034576878055592175,1.0,1
2124,3_2,7,9.215714285714286,0.06997698541441028,0.5842608707946392,1.0,2
2124,3_3,3,9.166666666666666,0.4476648590595547,-0.6427675040920128,1.0,1
2124,3_4,11,8.805454545454545,0.17129139682794972,0.4213893674883575,1.0,3
2124,4_2,5,7.456,-0.0849082941166526,-0.1815562959125833,1.0,1
2124,4_3,5,7.7780000000000005,-0.5578741942397313,0.22312367209259829,1.0,1
2124,4_4,10,10.926,0.4245985702583873,0.04830480329008946,1.0,2
2124,4_5,1,13.0,0.9953961983671787,0.09584575252022406,1.0,1
2124,5_2,1,10.4,-0.3497168928647797,-0.9368554289990554,1.0,1
2124,5_3,4,10.4175,0.6756043916870351,0.2713373210801341,1.0,1
2124,5_4,2,1.965,0.2676245112581579,-0.6378998089000981,1.0,1
2124,5_5,1,13.89,-0.9932113148003057,-0.11632404804101348,1.0,1
2124,6_4,1,13.89,-0.9315009019805123,0.36373901304299494,1.0,1
2125,0_1,3,9.26,0.3130891697482094,-0.11476293079668348,1.0,1
2125,0_3,1,1.3,-0.3695845874174796,-0.9291970903653601,1.0,1
2125,1_1,4,12.825,0.6472786443390417,0.28289001508695644,1.0,1
2125,1_2,1,5.2,-0.8981043459527084,-0.4397824277763469,1.0,1
2125,1_3,1,0.0,-0.9291970903653602,0.36958458741747957,1.0,1
2125,1_4,4,6.945,-0.6255001551063714,0.39942713126574936,1.0,1
2125,1_5,2,10.5,0.3782136161734658,0.9256294656189732,1.0,1
2125,2_1,2,1.3,0.3980935843339989,0.917303300817295,1.0,1
2125,2_2,3,11.393333333333333,0.1252083455368325,0.30897092856336467,1.0,1
2125,2_3,7,8.680000000000001,0.33902562084987764,0.4803098681857823,1.0,2
2125,2_4,6,9.26,0.33902278864574686,0.4096508140822519,1.0,2
2125,2_5,4,7.33,-0.3554827924615958,0.6631252003785432,1.0,1
2125,3_1,2,13.89,-0.016318424553984856,0.005937808157571944,1.0,1
2125,3_2,8,7.5575,0.014275638540165218,0.3953613208576337,1.0,2
2125,3_3,3,7.5,0.09846218126025892,-0.7588979288986119,1.0,1
2125,3_4,11,8.914545454545454,0.16825930390992758,0.42332180289827553,1.0,3
2125,4_2,4,7.1475,-0.015567159730026092,0.006070661388964338,1.0,1
2125,4_3,5,8.558000000000002,-0.5582494476773572,0.22207158152344936,1.0,1
2125,4_4,10,9.487,0.39001756086583267,0.04834751024741371,1.0,2
2125,4_5,1,13.89,0.9952273999818312,0.09758289975914945,1.0,1
2125,5_2,1,13.0,-0.34808123986064937,-0.9374643729001508,1.0,1
2125,5_3,4,10.4175,0.6459704158773377,0.2850587482307415,1.0,1
2125,5_4,2,0.0,0.2676245112581579,-0.6378998089000981,1.0,1
2125,5_5,1,13.89,-0.9878244793179196,-0.1555724849074569,1.0,1
2125,6_4,1,13.89,-0.9315009019805123,0.36373901304299494,1.0,1
2126,0_1,2,8.245000000000001,0.006946458863354044,0.01705154529864139,1.0,1
2126,0_3,2,1.3,-0.6885909959611467,-0.27869824188620873,1.0,1
2126,1_1,4,11.7925,0.6474078068142894,0.28298008769833904,1.0,1
2126,1_2,1,7.8,-0.9271838545667874,0.37460659341591196,1.0,1
2126,1_3,1,0.0,-0.9291970903653602,0.36958458741747957,1.0,1
2126,1_4,4,6.635,-0.6248451631261603,0.4393472472064453,1.0,1
2126,1_5,2,11.8,0.322788553119139,0.9446708678812599,1.0,1
2126,2_1,2,3.9000000000000004,0.4153830819050632,0.909581172192458,1.0,1
2126,2_2,3,9.893333333333333,0.1695843529903476,0.2956563328025015,1.0,1
2126,2_3,7,8.817142857142857,0.3562588941403159,0.5111620804827025,1.0,2
2126,2_4,6,9.26,0.34506480186035143,0.4304470118697756,1.0,2
2126,2_5,4,8.245000000000001,-0.5709639820851219,0.5718266081060369,1.0,1
2126,3_1,1,13.89,-0.3582050035651264,-0.933642959284173,1.0,1
