time,hex_id,num_vehicles,avg_speed,avg_sin,avg_cos,weather,label
300,0_2,1,13.71,-0.9275756332169864,0.37363544353033035,1.0,1
300,0_3,2,8.719999999999999,-0.6492911239841865,-0.28650688459456236,1.0,1
300,0_5,1,7.8,0.057738269599534785,-0.9983317545904524,1.0,1
300,1_1,6,7.640000000000001,0.12101347340472268,0.31133981639044717,1.0,2
300,1_2,9,6.691111111111111,0.4382236705428582,-0.4094056154022464,1.0,2
300,1_3,6,11.208333333333334,-0.43472084899601043,-0.18839442487223268,1.0,2
300,1_4,6,4.291666666666667,-0.48152414840657554,0.32538112302381705,1.0,2
300,1_5,1,7.11,0.9311194846939218,-0.36471427888598706,1.0,1
300,2_1,4,4.077500000000001,-0.6711287031191293,-0.31859653252432796,1.0,1
300,2_2,10,9.231,0.3481321007397281,0.294507353088656,1.0,2
300,2_3,12,8.515833333333333,-0.3457593917506527,-0.045108351548161375,1.0,3
300,2_4,7,8.775714285714287,0.15833786528509303,0.21469017966022289,1.0,2
300,3_1,4,10.245000000000001,-0.007773803902818149,0.0032371712729933333,1.0,1
300,3_2,17,8.948823529411765,0.3013991223246996,-0.2927736476219605,1.0,4
300,3_3,3,5.8,0.0601828563151244,-0.7369990708472024,1.0,1
300,3_4,19,7.194736842105264,-0.2993417486341836,0.3788755690815338,1.0,4
300,3_5,2,6.855,-0.3643037704449962,-0.9312678059098167,1.0,1
300,4_2,10,6.197,0.22208182560064543,0.5573577064913952,1.0,2
300,4_3,8,9.0925,-0.5214352815542274,-0.05977421147008129,1.0,2
300,4_4,9,6.323333333333334,-0.08393216636418893,0.39045158822943127,1.0,2
300,4_5,1,0.0,0.3686113320303076,0.9295836088802568,1.0,1
300,5_2,4,8.08,-0.18197064118219136,-0.46720969225902403,1.0,1
300,5_3,14,10.56357142857143,0.015995604664883777,0.04243598978121157,1.0,3
300,5_4,6,13.466666666666669,0.18825569038131748,-0.43182305590820275,1.0,2
300,5_5,5,9.918000000000001,-0.017312579495132496,0.23104327924571139,1.0,1
300,6_2,3,5.960000000000001,-0.49529304809489605,0.5674225643455254,1.0,1
300,6_4,3,9.986666666666666,0.09394662504146194,0.36310439677624,1.0,1
301,0_2,1,13.89,-0.9260682948579684,0.37735595034245184,1.0,1
301,0_3,2,7.565,-0.648966079761326,-0.28663413716290825,1.0,1
301,0_5,1,10.4,0.9148187482281097,0.4038646529350576,1.0,1
301,1_1,5,6.082,0.07253180742556473,0.18747019366705317,1.0,1
301,1_2,10,7.8549999999999995,0.34178858460484235,-0.4544276088949723,1.0,2
301,1_3,5,11.076,-0.4469703097248625,-0.0405451436915216,1.0,1
301,1_4,6,4.048333333333333,-0.5421394950627874,0.3654939391427656,1.0,2
301,1_5,1,9.71,-0.03280630243612301,-0.9994617283920728,1.0,1
301,2_1,4,4.4475,-0.6704818577206663,-0.4281846183434149,1.0,1
301,2_2,11,10.69,0.3359519885488959,0.35651071238623006,1.0,3
301,2_3,13,9.446923076923078,-0.43953142302810233,-0.10031640466799328,1.0,3
301,2_4,7,9.271428571428572,0.08898238118537594,0.18735238999114884,1.0,2
301,3_1,4,10.4175,0.0028882359854607575,-0.0011204403606133728,1.0,1
301,3_2,16,8.72,0.31140821097399807,-0.3657377783153225,1.0,4
301,3_3,3,6.3066666666666675,0.062178331507572425,-0.7378063081559465,1.0,1
301,3_4,19,7.6215789473684215,-0.27415632958205355,0.4177315343454397,1.0,4
301,3_5,2,6.945,-0.36713936756455945,-0.9301327867703222,1.0,1
301,4_2,11,6.975454545454546,0.23447177097542735,0.5915603964027438,1.0,3
301,4_3,9,10.821111111111112,-0.4807602670642612,-0.1561892852218699,1.0,2
301,4_4,11,8.516363636363637,-0.13990598472794596,0.151854571093347,1.0,3
301,4_5,1,0.0,0.3686113320303076,0.9295836088802568,1.0,1
301,5_2,4,9.75,-0.18278325134328666,-0.46689156099321244,1.0,1
301,5_3,13,11.144615384615385,-0.005165568394754174,0.048412041246764716,1.0,3
301,5_4,4,13.89,0.4667694103412577,-0.18297724740317514,1.0,1
301,5_5,5,10.687999999999999,-0.012136427550599715,0.22704055792258487,1.0,1
301,6_2,3,7.6933333333333325,-0.482388261011554,0.5970196081926052,1.0,1
301,6_4,3,9.413333333333334,-0.22601567389036312,0.24563172536956726,1.0,1
302,0_3,2,6.945,-0.648966079761326,-0.28663413716290825,1.0,1
302,1_1,5,7.56,0.07235365384344752,0.18701513178970314,1.0,1
302,1_2,11,8.846363636363636,0.22717758669882893,-0.3777085486970982,1.0,3
302,1_3,5,10.352,-0.4469703097248625,-0.0405451436915216,1.0,1
302,1_4,6,4.4816666666666665,-0.5421394950627874,0.3654939391427656,1.0,2
302,1_5,2,11.74,0.0012186237819178658,-0.0004779415087448613,1.0,1
302,2_1,4,4.95,-0.59186207003401,-0.556427056157059,1.0,1
302,2_2,11,11.510909090909092,0.3058385553140164,0.3176844817493642,1.0,3
302,2_3,13,9.984615384615385,-0.3687818931568159,-0.10352745544619188,1.0,3
302,2_4,7,9.77,0.04976953704240258,0.10656481878084492,1.0,2
302,2_5,1,0.0,0.3560857146791699,0.934453296747047,1.0,1
302,3_1,4,10.4175,0.009792959058762055,-0.003947347578866861,1.0,1
302,3_2,15,9.171333333333333,0.24463937082523876,-0.4725285548867566,1.0,3
302,3_3,4,9.8275,0.2742184575360519,-0.6611923474343063,1.0,1
302,3_4,19,8.037368421052632,-0.2920321080581241,0.395791063137169,1.0,4
302,3_5,2,6.945,-0.38041132417077106,-0.9245496809166798,1.0,1
302,4_2,11,7.528181818181818,0.2964742709340003,0.7624677017985213,1.0,3
302,4_3,9,11.88,-0.5804913492642694,-0.20041994328514284,1.0,2
302,4_4,11,9.72,-0.10233630734453601,0.0375629904571591,1.0,3
302,4_5,1,0.0,0.3686113320303076,0.9295836088802568,1.0,1
302,5_2,4,11.375,-0.1794084692524211,-0.4569672031321248,1.0,1
302,5_3,14,11.695000000000002,-0.02714607348030576,0.08462168589851578,1.0,3
302,5_4,3,13.233333333333334,0.7312915004382536,0.037165718471932285,1.0,1
302,5_5,5,11.112,-0.010714625263828003,0.18532375716724953,1.0,1
