time,hex_id,num_vehicles,avg_speed,avg_sin,avg_cos,weather,label
300,0_1,1,13.71,-0.9384327425610585,0.34546199167105207,1.0,1
300,0_3,9,10.592222222222222,-0.33554657646794983,0.31950380794923255,1.0,2
300,0_5,2,7.050000000000001,-0.40863103087808184,-0.018448627853460686,1.0,1
300,1_1,11,9.732727272727272,0.3089182891611251,0.18456574921653382,1.0,3
300,1_2,16,9.68625,0.1528136638161623,-0.1268233391645122,1.0,4
300,1_3,12,10.873333333333335,0.1923562989020129,0.10841302245075544,1.0,3
300,1_4,13,11.243846153846155,0.11179006076014336,-0.06357662534189622,1.0,3
300,1_5,1,13.89,0.12619896913582976,-0.992004949679715,1.0,1
300,2_0,2,9.455,-0.19148651104468678,-0.9764659465595389,1.0,1
300,2_1,15,8.006666666666668,-0.2472724742881183,-0.0478105617287435,1.0,3
300,2_2,17,9.077058823529413,0.08147705551919185,-0.17963889443079328,1.0,4
300,2_3,21,6.1814285714285715,0.04262854230534395,0.18451222341286494,1.0,5
300,2_4,14,6.259285714285715,0.08299446190358732,0.5786972297780534,1.0,3
300,2_5,4,10.4125,0.16591434461463272,0.15377355478019977,1.0,1
300,3_1,8,11.16375,-0.014091327726397804,-0.38047800941897514,1.0,2
300,3_2,21,6.537142857142857,0.2025778101063574,0.1306559274041368,1.0,5
300,3_3,4,8.9575,-0.5075774589869575,-0.6067953240196677,1.0,1
300,3_4,27,10.054814814814815,-0.11390956403447214,-0.0946890094593756,1.0,5
300,3_5,6,10.761666666666668,0.09488629407179001,-0.2151241972805511,1.0,2
300,4_2,17,10.866470588235293,-0.020991030042739885,0.13550687665774008,1.0,4
300,4_3,20,7.779000000000001,0.062201807533964,0.3576772090687724,1.0,4
300,4_4,27,8.251851851851852,0.1584965602050156,0.09753757715487042,1.0,5
300,4_5,5,8.622,0.16407473974113745,-0.10886634598098502,1.0,1
300,5_2,8,5.95,-0.14527299839656158,0.31819224483152975,1.0,2
300,5_3,11,8.795454545454545,-0.16447076079177636,-0.1224707691052294,1.0,3
300,5_4,11,11.625454545454547,0.2886289910356011,0.4902787392106509,1.0,3
300,5_5,2,6.5,-0.32653190005771937,0.4694680659858487,1.0,1
300,6_4,4,10.435,0.15207484637811078,-0.220965794210082,1.0,1
301,0_1,1,13.89,-0.9384327425610585,0.34546199167105207,1.0,1
301,0_3,8,10.35,-0.3052552219865878,0.34646926527435323,1.0,2
301,0_5,2,6.945,-0.41211573438437205,-0.017056609314771543,1.0,1
301,1_1,11,8.725454545454546,0.33672124768154077,0.18957636697844873,1.0,3
301,1_2,17,8.977058823529413,0.08893768492766237,-0.09845932360294998,1.0,4
301,1_3,10,11.127,0.25345679023899953,-0.07508022079442986,1.0,2
301,1_4,13,12.13846153846154,0.04128206229862336,-0.06383353106195287,1.0,3
301,1_5,2,6.945,-0.34022599600065095,-0.20048841980332383,1.0,1
301,2_0,2,10.195,-0.031123233224158803,-0.9609740198148008,1.0,1
301,2_1,14,8.335714285714285,-0.23029998906614485,0.12296885207793902,1.0,3
301,2_2,18,9.914444444444445,0.02857149681847377,-0.2549402057543098,1.0,4
301,2_3,23,7.796086956521739,0.03695477593387123,0.31281260366628183,1.0,5
301,2_4,14,6.200714285714286,0.11367639243720891,0.5060463432629543,1.0,3
301,2_5,4,8.3025,0.16387589698985938,0.1486677624469332,1.0,1
301,3_1,8,11.34,-0.012936419962720824,-0.3781657367673697,1.0,2
301,3_2,21,7.319047619047619,0.20164605814363049,0.12801998340797724,1.0,5
301,3_3,4,8.7725,-0.5105739176969161,-0.6057124583762492,1.0,1
301,3_4,27,10.397037037037038,-0.10270738077433811,-0.08312814853535269,1.0,5
301,3_5,6,10.131666666666668,0.09472331613532348,-0.2150617446716355,1.0,2
301,4_2,17,10.748823529411764,-0.010645500148204357,0.14825484320063634,1.0,4
301,4_3,21,7.933809523809525,0.012506202709569744,0.3348554522864675,1.0,5
